"Date","Depth","Chla_log","Chla_ARlag1_log","Temp_C","DO_mgL","SpCond_uScm","Turb_NTU_log","Kd","TP_log","TN_log","NH4_log","NO3NO2_log","SRP_log","DOC_log","TP_inf_log","TN_inf_log","NH4_inf_log","DOC_inf_log","NO3NO2_inf","SRP_inf","NH4NO3_SRP_inf","mean_flow","NO3NO2_load","SRP_load","TN_TP_log","NH4NO3NO2_SRP_log","TN_TP_inf_log","TN_load_log","TP_load_log","NH4_load_log","DOC_load_log","mean_wrt_log","flow_max_log","flow_min","flow_median","Temp_inf_mean","Temp_inf_max","Temp_inf_min","RelHum_max_log","AirTemp_max_log","AirTemp_mean_log","AirTemp_median_log","Rain_sum_log","WindSpeed_max_log","WindSpeed_mean_log","WindSpeed_median_log","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","week_julian","week_series","week_cum"
"2014-07-02",1,-0.000200020002667045,0.708675982177572,25.667,8.48141,32.71377433,-0.366436721140686,-1.186084294,2.64971462408925,5.3768204278819,1.79175946922805,0.262364264467491,2.03688192730452,NA,NA,NA,2.30258509299405,0.676340062413056,24,8,4.125,0.0976899377509092,2.34455850602182,0.781519502007274,2.72710580379265,-0.0909717782492049,NA,NA,NA,-0.118547708215983,-1.6496166541149,3.6039157743586,-2.29276227121842,0.094784671619937,0.0970952214947295,24.4198958333333,25.06,23.88,4.41318253260218,3.5865701058515,3.4007528367417,3.4011971783288,-4.36533472299353,1.67888043913099,1.22019198721569,1.19459025621014,58.9630524995833,57.17909791,880.4680176,310.57933790875,26,10,37
"2014-07-14",1,0.197210169287705,-0.000200020002667045,25.6012,8.22223,32.33788861,-0.523573196588493,NA,2.58776403522771,5.52545293913178,1.79175946922805,0.262364264467491,2.19722457733622,NA,NA,NA,2.63905732961526,0.741937344729377,30,9,4.77777777777778,0.0959833015022117,2.87949904506635,0.863849713519905,2.93768890390407,-0.251314428280906,NA,NA,NA,0.228555217421944,-1.6016437006,3.62151313856488,-2.30835926397989,0.091732935868125,0.0955527929721967,24.3572916666667,25.31,23.88,4.42882491612334,3.54385368206368,3.32920913331636,3.31455026286791,-2.19803039391921,1.85735643314239,1.47439174330519,1.41938161248888,62.5022818491667,63.798240205,822.440979,279.905372621667,27,11,38
"2014-07-21",1,1.07158361628019,0.197210169287705,23.9154,8.21994,32.87471397,-0.274042186747746,NA,2.61373952163097,5.12217666882916,2.484906649788,0.262364264467491,1.79175946922805,NA,NA,NA,3.2188758248682,0.832909122935104,52,5,15.2,0.0938932357852772,4.88244826083441,0.469466178926386,2.5084371471982,0.773189888233483,NA,NA,NA,0.816442842111395,-1.53268780879309,3.6433150077468,-2.33206311710252,0.0909752177161759,0.0940186196053601,23.081875,23.44,22.81,4.54484825723674,3.40186427357364,3.20181466459098,3.1770116207695,-3.96669040677045,1.55597927854806,1.16600139576959,1.10253260866199,76.022992325,78.84924648,681.3800049,236.856663552083,28,12,39
"2014-07-28",1,0.648306706086792,1.07158361628019,24.945,7.87533,32.39706111,-0.189467024954826,NA,2.71800053195538,5.11017892443252,2.484906649788,1.19392246847243,1.94591014905531,NA,NA,NA,2.19722457733622,0.741937344729377,34,7,6,0.0876440651887801,2.97989821641852,0.613508456321461,2.39217839247714,0.762140052046895,NA,NA,NA,-0.342275512988571,-1.69253403551704,3.71245339318712,-2.37242143581498,0.0842508679117992,0.0872182119157772,23.2076041666667,24.31,22.31,4.39179337330374,3.36141689285038,3.2112470682767,3.20943171088165,-7.94960923383164,2.34906425934007,1.98587047426231,1.94292595140633,57.2597162895833,54.85693072,914.7789917,322.18203893875,29,13,40
"2014-08-02",1,1.18086793061084,0.648306706086792,23.1282,7.96196,32.7545649,0.0445908833278752,NA,2.66722820658195,5.11419418800781,1.89711998493588,0.968250470678284,1.73460105544693,NA,NA,NA,2.56494935746154,0.741937344729377,33.33333333,8.333333333,5.4399999998176,0.0882326991159491,2.94108997023753,0.735272492603498,2.44696598142586,0.462623521889289,NA,NA,NA,0.0655933296858105,-1.6858403016704,3.70551095156902,-2.38887379443338,0.0857302603565371,0.0879653820324385,21.73625,22.06,21.38,4.60517018598809,3.26270088365776,3.07352260848172,3.05588760456484,-5.92343213671615,1.18399911292513,0.863371558935797,0.816280886039269,80.8920423054167,82.325776125,510.2550049,167.610414899583,30,14,41
"2014-08-11",1,1.3690719023243,1.18086793061084,22.2812,7.49403,32.8342019,0.597571965636916,NA,2.92852352386054,5.27145991237815,2.83321334405622,1.19392246847243,1.6094379124341,NA,NA,NA,2.39789527279837,0.832909122935104,42,8,6.5,0.0993047519999292,4.17079958399702,0.794438015999433,2.34293638851762,1.38629436111989,NA,NA,NA,0.00204542668713022,-1.47665273115674,3.59974572429849,-1.94160720174186,0.0887146736353482,0.0955527929721967,20.9296875,21.25,20.06,4.60517018598809,3.22684423658084,3.0658418833926,3.02432174716772,-0.718770270009675,1.5700245565664,1.07943770074141,0.994300701766192,88.6147058808333,90.339572545,481.5069885,145.00470852375,31,15,42
"2014-08-18",1,1.3204750200826,1.3690719023243,22.5314,8.70384,32.27990596,1.84043851611308,NA,2.8094026953625,5.14633100955016,0,1.84054963339749,2.89037175789616,NA,NA,NA,2.19722457733622,0.741937344729377,30,7,5.42857142857143,0.091525806299636,2.74577418898908,0.640680644097452,2.33692831418765,-0.944461608840851,NA,NA,NA,-0.299476081968368,-1.64919696567438,3.67011345076992,-2.25446489414701,0.0835143968885665,0.0909752177161759,22.0561458333333,22.19,21.81,4.57338004702131,3.2928709104219,3.14831072767117,3.13636332379764,-0.731247881161513,1.23047774848016,0.755500509614358,0.77071869642956,80.5085198979167,80.420121965,400.0589905,138.519083806375,32,16,43
"2014-08-25",1,1.24343387320685,1.3204750200826,23.0097,8.4338,31.5788827,0.106879361627096,NA,2.79116510781272,5.15848042136024,1.6094379124341,0.262364264467491,1.6094379124341,NA,NA,NA,2.70805020110221,0.741937344729377,33,8,5.875,0.0918937808754357,3.03249476888938,0.735150247003486,2.36731531354752,0.182321556793955,NA,NA,NA,0.258906703414125,-1.64518457991839,3.66540466061078,-2.34004837906411,0.0864731693262228,0.0924927460553671,21.603125,22.5,20.75,4.43081212097523,3.37073817417745,3.11464473707395,3.05329370104803,-9.94430954705638,1.57056091871453,1.28581925494972,1.39011499992541,60.55764960375,60.013279015,919.9180298,301.963165129167,33,17,44
"2014-08-30",1,1.04891421247126,1.24343387320685,24.41155,8.337765,32.18047228,-0.390970661957712,NA,2.90142159408275,5.12574810119676,1.79175946922805,0.832909122935104,1.79175946922805,NA,NA,NA,2.67414864942653,0.667829372575655,53.5,10,6.7,0.0503805377652543,2.6953587704411,0.503805377652543,2.22432650711401,0.287682072451778,NA,NA,NA,-0.37231481179929,-2.32032096135768,4.26661882625508,-2.907387673132,0.0465337621546402,0.0502114097238969,23.1355208333333,23.88,22.56,4.56819748062683,3.52312023761067,3.26880839873118,3.2451288856672,-3.60078070519417,1.63456012970677,1.15721332820005,1.21806821448536,71.58383872875,73.959786875,813.5629883,250.169414084583,34,18,45
"2014-09-08",1,1.43448910996956,1.04891421247126,24.0478,7.94143,33.00538255,-0.676290063493522,NA,2.9391619220656,5.22035582507832,1.6094379124341,0.262364264467491,1.38629436111989,NA,NA,NA,2.99573227355399,0.78845736036427,88,4,26.75,0.0458634708314704,4.03598543316939,0.183453883325882,2.28119390301273,0.405465108108164,NA,NA,NA,-0.127372175833852,-2.29362896085372,4.36000809515472,-3.04179148064836,0.0429505634092423,0.0459299368382844,21.4242708333333,22,21,4.60517018598809,3.04785028571833,2.93341379338973,2.93279208373744,-4.0360908051563,1.5722011221318,1.35163731577943,1.42078313885293,92.47877089125,91.49438584,323.946991,104.772332780417,35,19,46
"2014-09-15",1,1.54868953296,1.43448910996956,21.4982,7.23907,34.2461334,0.106879361627096,NA,2.59525470695687,5.14166355650266,1.38629436111989,0.832909122935104,1.6094379124341,NA,NA,NA,3.52636052461616,0.693147180559945,62,5,19,0.0415554157020126,2.57643577352478,0.207777078510063,2.54640884954579,0.182321556793955,NA,NA,NA,0.322321672373493,-2.48758024380913,4.45869168951765,-3.13404999987009,0.0394643720079464,0.0417775886246348,19.4267708333333,20.19,18.63,4.48403160156976,3.31998834142048,3.06171547325796,3.04879997836881,-9.94430954705638,1.19081366326244,0.733772747949653,0.715220241704749,70.2381009741667,76.00857098,767.2789917,226.113334022083,36,20,47
"2014-09-22",1,1.09707777857616,1.54868953296,21.1675,8.4199,34.64028915,0.234123055357218,NA,2.6264785474084,5.30330490805908,1.79175946922805,-1.20397280432594,1.79175946922805,NA,NA,NA,2.56494935746154,0.641853886172395,73,9,9.44444444444444,0.0284912771498036,2.07986323193566,0.256421494348232,2.67682636065068,0,NA,NA,NA,-1.04726731709257,-2.91630341730174,4.83693687302105,-3.48466365756759,0.0265493080186143,0.0285819985718644,18.0533333333333,19.38,17.25,4.31405785251234,3.15529621875796,2.85804960225924,2.82018817362536,-9.94430954705638,1.98138845797664,1.67035555915768,1.68843516879842,56.2236840491667,59.481683545,777.8309937,240.335876625833,37,21,48
"2014-09-29",1,1.87097106239082,1.09707777857616,19.8779,8.81753,35.0699591,0.448524597568611,NA,2.65675690671466,5.34233425196481,1.79175946922805,0.262364264467491,1.38629436111989,NA,NA,NA,2.19722457733622,0.53062825106217,84,13,7.07692307692308,0.0237231089974947,1.99274115578956,0.308400416967431,2.68557734525015,0.559615787935423,NA,NA,NA,-1.61553208433545,-3.21067739165877,5.01933612949118,-3.7063418863052,0.0221628338211657,0.0235955790054464,18.13625,18.69,17.75,4.53016626773296,3.21124645348761,2.99126433753057,2.95828962977803,-4.2675557447881,1.21645564606066,0.857312671693287,0.872580258253491,72.5850187741667,70.05174937,486.3340149,130.337834239125,38,22,49
"2014-10-04",1,1.63428661040349,1.87097106239082,20.2138,8.97227,35.20729816,0.694346461135428,-0.69372737,2.68614536571416,5.36753243541399,1.79175946922805,0.262364264467491,1.6094379124341,NA,NA,NA,2.15948424939183,0.803495237579557,57.33333333,10.33333333,6.29032258238398,0.0229127835266602,1.31366625545214,0.236765429699113,2.68138706969983,0.336472236621213,NA,NA,NA,-1.68921367313431,-2.972565053991,5.05603706482421,-3.66704510877946,0.0202996512356173,0.0231146773464087,16.0615053763441,18.75,13.88,4.52434374905399,2.93119342708303,2.63320741661053,2.6858050914731,-9.94430954705638,2.12541910765301,1.97211760945651,2.03789242062756,58.3237380508333,53.17675094,715.526001,196.920751892083,39,23,50
"2014-10-10",1,2.22009439142697,1.63428661040349,18.91265,8.686445,35.16082778,0.838502148419316,NA,2.71469474382088,5.39211124598614,1.79175946922805,0.262364264467491,1.79175946922805,NA,NA,NA,2.12026353616009,1.01764322625492,30.66666667,7.666666667,4.95652173930624,0.0247277746955109,0.758318424078094,0.18957960600716,2.67741650216526,0.154150679827261,NA,NA,NA,-1.65895901794218,-2.68218495924953,4.97800283438125,-3.62875159496287,0.0231146773464087,0.0245672288112431,16.2240625,16.5,15.88,4.46779087928586,3.23671598268216,2.99128522045059,3.00221193711793,-1.63377158432639,1.58511374518941,0.958797595612768,0.913646683857916,67.58926997,66.784057475,465.4289856,131.160998980833,40,24,51
"2014-10-15",1,2.58705701843293,2.22009439142697,17.6115,8.40062,35.11435741,0.964471186398908,NA,2.79116510781272,5.41610040220442,1.79175946922805,0.262364264467491,1.94591014905531,NA,NA,NA,2.07944154167984,1.19392246847243,4,5,2.2,0.0540536618122633,0.216214647249053,0.270268309061316,2.6249352943917,0,NA,NA,NA,-0.94836042961104,-1.7238555201113,4.2132052839848,-2.60181256845636,0.041195173649817,0.0520849055434737,16.5773958333333,17.69,16,4.60517018598809,3.10099393767617,2.93944871656222,2.91262196884123,-0.50784608367408,1.99449664228114,1.42958521657338,1.42347974875367,86.588239365,86.82495616,562.3150024,137.9584585825,41,25,52
"2014-10-23",1,2.20534705606679,2.58705701843293,14.2266,8.802,38.35227126,1.43936108205658,NA,2.91777073208428,5.32787616878958,1.38629436111989,0.832909122935104,1.79175946922805,NA,NA,NA,1.38629436111989,0.53062825106217,0,7,0.428571428571429,0.0269925834834281,0,0.188948084383997,2.4101054367053,0,NA,NA,NA,-2.40819285643415,-3.08156488544765,4.9062276304394,-3.33756151204962,0.0193887113723248,0.0270527854571274,12.18375,13.13,11.56,4.50095153126997,2.94864124201578,2.48125474974902,2.42036758598362,-9.94430954705638,2.06133073511755,1.82496127456707,1.80891425413057,67.1420892904167,68.964087285,640.2999878,180.820038792917,42,26,53
"2014-10-30",1,2.37486854457906,2.20534705606679,12.29015,9.494975,37.90356404,1.1999647829284,NA,2.87732404269131,5.37063802812766,1.38629436111989,0.262364264467491,1.50407739677627,NA,NA,NA,1.79175946922805,0.916290731874155,0.5,7.5,0.733333333333333,0.00586089470378328,0.00293044735189164,0.0439567102783746,2.49331398543636,0.105360515657825,NA,NA,NA,-3.26218858755589,-4.22316227534694,6.42380553245672,-4.97472925822008,0.00479334413033993,0.00597167368493185,11.4784375,12.38,10.44,4.3998554060063,2.73437068019378,2.27302865664741,2.21102057497183,-6.19716118481847,1.34473942671064,1.07916291516796,1.17929338222232,61.7884129095833,60.779322925,621.25,170.475711342083,43,27,54
"2015-05-05",1,-0.241307521941881,2.37486854457906,18.0908,9.26843,30.9376549,1.79112593525445,NA,NA,4.90527477843843,NA,NA,NA,NA,3.11794990627824,5.0998664278242,2.70805020110221,0.693147180559945,28,8,5.25,0.0793713170318312,2.22239687689127,0.63497053625465,NA,NA,1.98191652154596,2.56624820537944,0.58433168383349,0.113505846796587,-1.84047104188481,3.81210896565584,-2.473956408179,0.0713300175093225,0.0791411245074759,17.6367708333333,19.25,16.31,4.28597773630918,3.28728235921312,3.05362820751304,3.05329298072701,-9.94430954705638,1.38074174157108,1.00644286892452,0.999288092719362,60.4509768954167,60.606015995,906.7919922,309.247709573667,17,1,55
"2015-05-07",1,0.976143291021012,-0.241307521941881,18.3285,9.47735,31.18264593,1.90721386979111,NA,NA,NA,NA,NA,NA,NA,3.09331260189286,5.1149953094205,2.69124308278583,0.641853886172395,37.25,7.75,6.58064516129032,0.0724430588985965,2.69850394397272,0.561433706464123,NA,NA,2.02168270752764,2.49004088921303,0.468358181685382,0.00507913916231582,-1.98310053403508,3.90299524191237,-2.58286652412312,0.067869943172817,0.0727300251484147,19.0932291666667,20.19,18.13,4.4139769885882,3.28616111954201,3.07857914438443,3.05823759351318,-9.94430954705638,1.24789441257241,0.84681314857627,1.0533866580189,70.67153089375,72.5151827,895.7269897,290.262040969167,18,2,56
"2015-05-18",1,0.072506690786748,1.15246896145882,23.1876,8.51929,32.64750029,1.37457596816569,-0.877117754,NA,NA,NA,NA,NA,NA,3.01553490085017,5.15905529921453,2.63905732961526,0.470003629245736,65,7,11.1428571428571,0.0505759818408548,3.28743881965556,0.354031872885984,NA,NA,2.14352039836436,2.1747768166589,0.031256418294547,-0.4057334982249,-2.51427485330989,4.28671073928964,-2.29276227121842,0.044730201578801,0.0465337621546413,20.8859375,22.06,20.25,4.4406866891675,3.34709338023402,3.17122515860936,3.15785169403366,-1.92673833636711,1.40593473530277,1.08845054789999,1.18090438057898,74.837934265,77.31391051,828.8040161,246.210750421667,19,3,57
"2015-05-18",1,0.072506690786748,0.976143291021012,23.1876,8.51929,32.64750029,1.37457596816569,-0.877117754,NA,NA,NA,NA,NA,NA,3.01553490085017,5.15905529921453,2.63905732961526,0.470003629245736,65,7,11.1428571428571,0.0505759818408548,3.28743881965556,0.354031872885984,NA,NA,2.14352039836436,2.1747768166589,0.031256418294547,-0.4057334982249,-2.51427485330989,4.28671073928964,-2.29276227121842,0.044730201578801,0.0465337621546413,20.8859375,22.06,20.25,4.4406866891675,3.34709338023402,3.17122515860936,3.15785169403366,-1.92673833636711,1.40593473530277,1.08845054789999,1.18090438057898,74.837934265,77.31391051,828.8040161,246.210750421667,19,3,57
"2015-05-25",1,0.36200073669408,0.072506690786748,20.1069,9.6345,32.77501636,0.725130226412996,-0.839805523,NA,NA,NA,NA,NA,NA,3.01553490085017,5.14166355650266,1.94591014905531,0.336472236621213,43,6,8.16666666666667,0.0387801435365657,1.66754617207232,0.232680861219394,NA,NA,2.12612865565249,1.89181662863209,-0.234312027020399,-1.42013717844022,-2.91337469124936,4.52834939051564,-3.18943417391052,0.0360779664545534,0.0388929629640163,19.1726041666667,20.31,18,4.43977064102801,3.31853975008099,3.05862896094017,3.05517973219741,-9.94430954705638,1.74354375195741,1.43244032572687,1.37970038003296,71.1811661108333,75.79416728,925.5419922,328.627624753333,20,4,58
"2015-05-28",1,-0.545934800879559,0.36200073669408,23.6969,8.50384,27.46671688,0.215998083153339,-1.234068106,NA,NA,NA,NA,NA,NA,2.87919845729804,5.15617759938691,2.39789527279837,0.405465108108164,59.5,7,9.92857142857143,0.035355644655063,2.10366085697625,0.247489512585441,NA,NA,2.27697914208888,1.81388037906827,-0.463098763020602,-1.01457510218724,-2.93683211221048,4.62070587845831,-3.27654432188776,0.0333343660077466,0.0355234757597263,21.1655208333333,22.06,20.25,4.39382438930028,3.35305666460629,3.17468036230956,3.18345582907747,-3.85073982403909,1.15257088330188,0.609697728694615,0.590115106421389,71.1502867279167,75.245295785,914.7319946,295.8560408725,21,5,59
"2015-06-08",1,0.77481932920397,-0.545934800879559,22.6485,9.17435,33.79240003,0.725130226412996,-0.931404092,NA,NA,NA,NA,NA,NA,2.72129542785223,5.17048399503815,2.70805020110221,0.470003629245736,76,8,11.25,0.0604514128532949,4.59430737685041,0.483611302826359,NA,NA,2.44918856718593,2.36456866510663,-0.0846199020792893,-0.156279868337395,-2.33591170068578,4.18574379662634,-1.68805075753851,0.0447302015787999,0.0471402106178069,21.1401219512195,22.38,19.75,4.57161024795582,3.39517935024873,3.1944811621072,3.17722035331077,-1.02109137651124,2.04207723615514,1.69698582569157,1.55601565372519,81.0888792920833,87.20988145,908.2579956,307.14816761375,22,6,60
"2015-06-11",1,-0.646836277696695,0.77481932920397,24.5333,7.42471,27.71979139,0.415877378455474,-0.94519359,NA,NA,NA,NA,NA,NA,2.92316158071916,5.13873529672357,2.60268968544438,0.494696241836107,73,8.5,10.0588235294118,0.0562733752392978,4.10795639246874,0.478323689534031,NA,NA,2.21557371600442,2.26120153231464,0.0456278163102233,-0.339091597465817,-2.38283752257283,4.1570717301363,-2.80572773797434,0.0508333647798162,0.0571913333907661,22.9148958333333,24.06,21.81,4.4126438404437,3.43527677392326,3.24449500799444,3.238875061659,-3.90453109004305,1.42542548203875,1.09141425477025,1.05730326254638,71.00407357625,75.35103021,906.2670288,317.29742018375,23,7,61
"2015-06-19",1,0.421010319443627,-0.646836277696695,26.8839,7.25724,27.9282645,0.797281945291953,-0.876689951,NA,NA,NA,NA,NA,NA,3.10906095886099,5.1494305856469,2.23359222147138,0.56531380905006,68,8.333333333,9.1600000003264,0.0519985358736661,3.5359004394093,0.433321132263218,NA,NA,2.0403696267859,2.19289086857414,0.152521241788237,-0.815719117127516,-2.3912259080227,4.23625035190544,-2.86135290622326,0.0477492709302511,0.0527144706847627,24.0015625,24.81,23.25,4.44641071556586,3.39215680115396,3.25208494017903,3.25597895984225,-3.33711896635704,1.4522825429446,1.09135656664584,1.27652236221843,71.8782432475,72.087811815,649.71698,240.466417309583,24,8,62
"2015-06-25",1,0.944256032155857,0.421010319443627,27.7069,7.32066,28.68532819,6.24466114743571,-0.85796645,NA,NA,NA,NA,NA,NA,2.90142159408275,5.18552187258926,1.89711998493588,0.631271776841858,71.66666667,10,7.7333333337,0.0292065250770401,2.09313429728523,0.292065250770401,NA,NA,2.28410027850651,1.65215873946002,-0.631941539046495,-1.74580966584994,-2.90209135628739,4.81220507312782,-3.46758823474303,0.0270527854571265,0.0290979331161037,23.83375,25.19,22.56,4.26042455783248,3.46760888080583,3.26593434738905,3.25173018535053,-9.35652288215426,1.4094140001626,0.858482472836428,1.05064185045653,62.0599579304167,63.16005044,903.9569702,317.634623688333,25,9,63
"2015-07-06",1,1.02997649627797,0.944256032155857,23.8343,10.14091,36.23707169,1.71994118143758,-1.238009621,NA,NA,NA,NA,NA,NA,3.22286784613774,5.29831736654804,1.94591014905531,0.693147180559945,46,11,4.72727272727273,0.0450028877222503,2.07013283522351,0.495031764944753,NA,NA,2.0754495204103,2.19728874688287,0.121839226472572,-1.27648139753522,-2.40788143910522,4.38722024542874,-2.79484602145898,0.0388929629640152,0.0447302015787999,21.9238541666667,22.63,21.5,4.55967778143717,3.18965266470855,3.08166172702053,3.08030356760699,-0.385653063209272,1.23787411064159,0.803531539159458,1.03275417903426,89.9989833916667,91.47123522,509.6239929,163.561124643333,26,10,64
"2015-07-13",1,1.23191865597633,1.02997649627797,24.9101,11.17495,37.85281569,2.74677078921381,NA,NA,NA,NA,NA,NA,NA,3.24649099190117,5.40717177146012,2.07944154167984,1.16315080980568,31,12,3.16666666666667,0.0733470650836086,2.27375901759186,0.880164781003303,NA,NA,2.16068077955894,2.79461898377304,0.633938204214099,-0.64926531749223,-1.4494019778814,3.9166359413943,-2.1806843088104,0.0459299368382844,0.0730817241384313,22.8191666666667,24.63,21.19,4.52714048879043,3.41772748394091,3.24368257164421,3.221073481451,-0.227079289932645,1.22289231090343,0.858298981541078,0.865252075800359,79.63446424125,80.67996939,688.8610229,235.817502335,27,11,65
"2015-07-20",1,1.34145388664674,1.23191865597633,26.2839,9.62625,35.29115208,1.0489667587777,-1.133891576,NA,NA,NA,NA,NA,NA,2.94968833505258,5.25749537202778,1.79175946922805,0.53062825106217,68,8,9.125,0.0384393815491728,2.61387794534375,0.307515052393383,NA,NA,2.3078070369752,1.99882258828711,-0.308984448688082,-1.603471209931,-2.7280445326785,4.53856944401023,-3.17539524054051,0.034423119894442,0.0388929629640163,25.028125,25.75,24.38,4.45831751634961,3.49802193573787,3.31503445870934,3.31345920025053,-9.94430954705638,1.47467924930684,1.25959700670471,1.25532013544098,69.6285476804167,71.49679114,874.4390259,304.909207974583,28,12,66
"2015-07-27",1,0.747019646024435,1.34145388664674,27.2539,8.18468,35.59661872,0.460205786765625,NA,NA,NA,NA,NA,NA,NA,3.03013370027132,5.72031177660741,1.79175946922805,0.470003629245736,105,10,11,0.0206104876115763,2.16410119921551,0.206104876115763,NA,NA,2.69017807633609,1.8383565512277,-0.851821525108389,-2.18878832031167,-3.41195159613398,5.16072723366019,-3.8093385452625,0.019388711372324,0.0202996512356182,23.6628125,24.38,22.81,4.45825359486444,3.45820775161822,3.28905470883533,3.28746873043278,-4.44223534299433,1.20077156100988,0.936848398157951,0.881191970242338,73.2690817783333,75.12690309,779.4639893,233.7368740175,29,13,67
"2015-08-03",1,1.00268858736462,0.747019646024435,26.0258,8.16165,36.0151344,0.907048150507222,-0.963636392,NA,NA,NA,NA,NA,NA,3.10794426416092,5.3890717298165,2.07944154167984,0.405465108108164,109,11,10.5454545454545,0.0163686299524753,1.78418066481981,0.180054929477229,NA,NA,2.28112746565558,1.27668314613559,-1.00444431951999,-2.09086324435782,-3.70692347557274,5.39498428762816,-3.9904267773816,0.0142263351074863,0.016741091490136,21.6954444444444,23.44,20.38,4.22736034819436,3.458836930775,3.21995862261441,3.21003658059966,-9.94430954705638,1.42962683343207,0.862049842329973,1.05610671852803,57.6077326595833,57.98858739,954.973999,328.630580579167,30,14,68
"2015-08-08",1,1.90168952860025,1.00268858736462,25.6128,8.12084,36.18031424,1.11848027330558,NA,NA,NA,NA,NA,NA,NA,3.14469092667882,5.37789842937229,1.87180217690159,0.405465108108164,107.25,10.75,10.4883720930233,0.0129245922176786,1.38616251534603,0.138939366340045,NA,NA,2.23320750269347,1.02927502039747,-1.203932482296,-2.52466349681391,-3.94315830086666,5.62916372474399,-4.2242755085159,0.0114703647093252,0.01302105268443,21.2711458333333,22.13,20.56,4.60517018598809,3.35515301698265,3.12707149696373,3.10211814220772,-3.90739373704448,1.38870106443471,1.03139999360296,0.998431161420643,81.5903016191667,82.54257773,888.5739746,265.925830723333,31,15,69
"2015-08-15",1,1.98353618479276,1.90168952860025,25.2139,8.53985,36.44012894,1.18972173865751,NA,NA,NA,NA,NA,NA,NA,3.18013499655177,5.36659887380878,1.6094379124341,0.405465108108164,105.5,10.5,10.4285714285714,0.0191952170274786,2.025095396399,0.201549778788526,NA,NA,2.18646387725701,1.41350472967439,-0.772959147582621,-2.45595927975442,-3.54762903602622,5.2333361389608,-3.83081457539705,0.0176092023684709,0.0189384961013892,22.1501041666667,23.44,20.88,4.34750446351411,3.41180760101164,3.2263149336899,3.21647279329919,-3.92522978225071,1.13640301385013,0.614368434819314,0.673547017951407,66.7172591208333,70.220792235,870.1220093,295.790915806375,32,16,70
