"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR","Salinity","Descent.Rate..m.s.","Density_mg_m3","Flag","Pressure..PSI."
2019-08-01 09:36:36,8,10.9763,0.9199,12.0102,65.905,47.447181,0.0652,0.591,6.985,309.0266,0.12368,5.05203162394014,1,999.6705,0,NA
2019-08-01 09:36:36,9,10.8854,3.3587,2.0263,111.741,80.187737,0.0997,0.902,6.605,195.8768,0.1237,8.93472755663662,1,999.7021,0,NA
2019-08-01 09:36:36,9.3,10.8893,3.3655,1.8164,118.035,84.686534,0.091,0.824,6.585,183.0004,0.12376,9.47842330526452,1,999.7058,0,NA
2019-08-05 12:01:40,0.1,26.496,3.786,3.1081,34.934,36.011785,6.4775,80.628,8.258,176.8862,452.03,1.77367679869077,1,996.671,0,NA
2019-08-05 12:01:40,1,26.2779,4.6688,3.2065,35.633,36.370137,8.8065,108.613,8.23,182.5765,126.75,1.81962104288329,1,996.7339,0,NA
2019-08-05 12:01:40,1.6,24.8638,8.4811,3.8844,36.313,36.141858,7.3869,89.008,8.118,204.1416,66.468,1.91337708237707,1,997.1067,0,NA
2019-08-05 12:01:40,2.8,21.0894,5.7854,2.6454,39.159,35.821974,4.4695,49.882,7.871,234.3529,17.186,2.25429744249476,1,998.0054,0,NA
2019-08-05 12:01:40,3.8,15.901,4.3375,1.8701,40.833,33.157808,2.1313,21.414,7.754,256.5373,6.9954,2.66752680282796,1,998.9959,0,NA
2019-08-05 12:01:40,5,12.0301,2.1297,6.9467,50.181,37.111926,2.1346,19.798,7.558,272.5886,1.4957,3.67002403917272,1,999.5392,0,NA
2019-08-05 12:01:40,5.2,11.8079,1.9271,7.9575,44.863,32.950214,1.5749,14.522,7.498,276.9674,1.0608,3.27622000978929,1,999.5641,0,NA
2019-08-05 12:01:40,5.5,11.5704,1.3,12.2306,45.669,33.358739,2.5339,23.258,7.482,277.392,0.59583,3.36018988207848,1,999.5916,0,NA
2019-08-05 12:01:40,5.8,11.4164,1.2692,10.7874,48.899,35.598109,2.3099,21.142,7.447,276.3231,0.34066,3.62903688051483,1,999.6101,0,NA
2019-08-05 12:01:40,6,11.3623,1.3397,11.0293,47.755,34.692511,1.1294,10.319,7.419,278.96,0.23716,3.54370637299275,1,999.617,0,NA
2019-08-05 12:01:40,6.2,11.2934,1.2236,12.8647,45.717,33.13949,1.5692,14.312,7.397,278.9901,0.14809,3.38900318662406,1,999.6248,0,NA
2019-08-05 12:01:40,8,11.048,2.1826,11.1526,114.495,82.622706,0.1033,0.938,7.001,274.7766,0.12367,9.13250084364121,1,999.6822,0,NA
2019-08-05 12:01:40,9,10.8379,3.1625,1.0843,113.054,80.995821,0.0908,0.82,6.842,179.3211,0.1237,9.05981340419957,1,999.7069,0,NA
2019-08-05 12:01:40,9.3,10.8127,2.9604,1.3011,158.066,113.280831,0.0861,0.778,6.799,161.9613,0.1237,13.0319752531691,1,999.7266,0,NA
2019-08-05 15:27:19,0.1,28.1296,2.8674,3.2223,35.962,38.074571,5.3382,68.118,8.664,201.6851,362.38,1.76782448711579,1,996.2175,0,NA
2019-08-05 15:27:19,1,26.116,4.0877,3.473,36.189,36.81332,9.7858,120.317,8.472,209.4853,143.94,1.8560600651888,1,996.7773,0,NA
2019-08-05 15:27:19,1.6,25.1024,6.5105,3.3025,36.498,36.429629,8.0166,96.852,8.11,226.7986,68.738,1.91383626055398,1,997.0457,0,NA
2019-08-05 15:27:19,2.8,21.3805,4.572,2.1941,39.301,35.977787,4.7876,53.467,7.647,253.8126,15.86,2.24797261372712,1,997.9417,0,NA
2019-08-05 15:27:19,3.8,16.0639,3.4794,1.4725,41.107,33.417697,1.7307,17.405,7.467,276.7509,6.3124,2.67570798526809,1,998.9693,0,NA
2019-08-05 15:27:19,5,12.4004,1.4862,4.8589,42.793,31.962998,1.626,15.207,7.254,294.4497,1.3352,3.06695842239122,1,999.4937,0,NA
2019-08-05 15:27:19,5.2,12.1839,1.4578,5.3904,41.931,31.109928,2.319,21.567,7.243,295.483,0.99087,3.01846174399667,1,999.5196,0,NA
2019-08-05 15:27:19,5.5,11.8783,1.2076,4.9363,42.066,30.874502,2.9799,27.463,7.22,298.1301,0.55463,3.05345418722703,1,999.5561,0,NA
2019-08-05 15:27:19,5.8,11.4437,0.9706,4.4058,42.607,30.988974,3.5978,32.905,7.199,301.8954,0.27829,3.13138707918948,1,999.6052,0,NA
2019-08-05 15:27:19,6,11.2791,0.9193,4.1256,45.472,32.954089,3.1049,28.313,7.174,304.7983,0.1974,3.37096127349814,1,999.6247,0,NA
2019-08-05 15:27:19,6.2,11.2283,0.7103,4.8373,46.735,33.855951,1.9801,18.05,7.145,302.7261,0.13018,3.47556518628037,1,999.6311,0,NA
2019-08-05 15:27:19,8,11.0147,1.6298,10.4723,66.485,47.888914,0.4333,3.931,6.824,230.9529,0.12346,5.09437377521103,1,999.6686,0,NA
2019-08-05 15:27:19,9,10.9965,1.5899,10.5785,69.943,50.356172,0.3829,3.473,6.748,225.1091,0.1234,5.38141174851668,1,999.6764,0,NA
2019-08-05 15:27:19,9.3,10.9896,1.9372,10.7606,71.498,51.463396,0.3337,3.026,6.736,221.933,0.12349,5.51079727676664,1,999.6788,0,NA
2019-08-08 09:30:01,0.1,25.676,2.7481,3.3412,35.307,35.787119,7.897,96.772,7.709,231.7903,776.33,1.82519442050426,1,996.8895,0,NA
2019-08-08 09:30:01,1,25.5691,3.82,3.5333,35.288,35.691149,7.8797,96.366,7.701,244.5599,158.96,1.82830633545201,1,996.9215,0,NA
2019-08-08 09:30:01,1.6,24.4846,4.4389,3.5374,36.358,35.74762,5.3781,64.084,7.621,254.5734,85.28,1.93169308530596,1,997.2027,0,NA
2019-08-08 09:30:01,2.8,21.0982,4.074,2.8515,40.011,36.454337,3.1917,35.492,7.452,263.9059,20.421,2.30594214589914,1,998.0037,0,NA
2019-08-08 09:30:01,3.8,16.185,3.2138,2.1532,42.718,34.850004,1.1203,11.303,7.37,274.7733,7.5761,2.77900562536358,1,998.9496,0,NA
2019-08-08 09:30:01,5,11.9588,1.6476,8.2713,47.416,34.823753,0.5312,4.898,7.235,234.1556,1.6864,3.46133003616506,1,999.5463,0,NA
2019-08-08 09:30:01,5.2,11.6232,1.4674,10.2065,47.555,34.837729,1.8991,17.475,7.216,239.8833,1.2425,3.50334594630901,1,999.5849,0,NA
2019-08-08 09:30:01,5.5,11.621,1.1024,12.9356,47.592,34.808666,2.004,18.415,7.189,245.2786,0.7406,3.50644349445749,1,999.5864,0,NA
2019-08-08 09:30:01,5.8,11.5569,1.087,13.0496,47.516,34.742672,1.9866,18.251,7.166,249.4421,0.38557,3.50646768779543,1,999.5947,0,NA
2019-08-08 09:30:01,6,11.5473,1.04,13.5713,47.518,34.728938,1.9792,18.175,7.151,250.8948,0.2273,3.50751561654296,1,999.5968,0,NA
2019-08-08 09:30:01,6.2,11.5351,1.0808,13.68,47.552,34.754431,1.9649,18.044,7.137,252.72,0.12411,3.5113283424287,1,999.5991,0,NA
2019-08-08 09:30:01,8,11.4627,1.1447,13.7679,47.556,34.671592,1.9706,18.06,7.015,268.6648,0.12361,3.5183702652435,1,999.6152,0,NA
2019-08-08 09:30:01,9,11.4248,1.101,13.563,47.555,34.64619,1.9626,17.976,6.961,275.3463,0.12376,3.52181857294315,1,999.6239,0,NA
2019-08-08 09:30:01,9.3,11.4174,1.0262,14.4324,47.561,34.644933,1.9693,18.034,6.945,276.5034,0.12369,3.52297683450069,1,999.6261,0,NA
2019-08-12 09:37:12,0.1,25.4176,3.6011,4.0345,36.059,36.348231,8.8282,107.628,8.094,241.7049,670.9,1.87673699373287,1,996.9573,0,NA
2019-08-12 09:37:12,1,25.2582,4.9,4.0315,35.829,36.004096,8.841,107.476,7.992,251.0924,158.63,1.87042373131918,1,997.0026,0,NA
2019-08-12 09:37:12,1.6,24.538,5.8669,4.186,36.469,36.051164,6.2618,74.982,7.824,264.2274,83.904,1.93569764318593,1,997.1892,0,NA
2019-08-12 09:37:12,2.8,20.9167,4.816,2.276,40.447,36.94354,1.2861,14.334,7.492,286.2647,19.216,2.34236825210597,1,998.0432,0,NA
2019-08-12 09:37:12,3.8,15.7997,3.3408,2.2762,46.539,37.892735,0.0792,0.797,7.301,302.9318,8.0483,3.07363874972913,1,999.0137,0,NA
2019-08-12 09:37:12,5,11.7529,1.8485,10.5556,48.158,35.411826,2.4689,22.788,7.117,274.4604,2.1775,3.53845813730395,1,999.5698,0,NA
2019-08-12 09:37:12,5.2,11.7395,1.2775,13.4859,48.132,35.359451,2.2531,20.78,7.092,280.9525,1.7115,3.53767584548456,1,999.5723,0,NA
2019-08-12 09:37:12,5.5,11.7503,1.1287,13.8711,48.14,35.385056,2.2735,20.979,7.055,288.809,0.95448,3.53726738286534,1,999.5725,0,NA
2019-08-12 09:37:12,5.8,11.6963,1.0281,13.8959,48.18,35.368467,2.3695,21.84,7.022,293.3881,0.49323,3.54549413208253,1,999.5798,0,NA
2019-08-12 09:37:12,6,11.7031,1.02,14.1724,48.127,35.345586,2.3757,21.905,7.004,294.1903,0.27676,3.54068226743803,1,999.58,0,NA
2019-08-12 09:37:12,6.2,11.7152,1.096,14.3112,48.121,35.327838,2.3792,21.93,6.985,297.8229,0.13819,3.53905787733501,1,999.5795,0,NA
2019-08-12 09:37:12,8,11.6763,0.9663,14.2587,48.194,35.351861,2.4504,22.572,6.858,309.3235,0.12361,3.54837535048613,1,999.5922,0,NA
2019-08-12 09:37:12,9,11.6691,0.9709,14.3762,48.191,35.344112,2.4498,22.563,6.802,314.1884,0.12361,3.54877101711934,1,999.5977,0,NA
2019-08-12 09:37:12,9.3,11.6686,1.175,14.4362,48.202,35.354738,2.4221,22.309,6.784,317.1543,0.12369,3.54966737782792,1,999.5991,0,NA
2019-08-15 11:55:46,0.1,26.8346,3.9025,4.7342,37.305,38.679876,8.4199,105.373,8.758,235.8218,245.91,1.88794883368282,1,996.5796,0,NA
2019-08-15 11:55:46,1,26.0029,5.4095,5.3501,36.589,37.176997,10.708,131.508,8.789,244.7983,193.45,1.88231385498342,1,996.8077,0,NA
2019-08-15 11:55:46,1.6,24.7024,7.4212,3.9386,36.915,36.536808,6.8313,81.898,8.549,261.4626,77.348,1.95381987863349,1,997.1479,0,NA
2019-08-15 11:55:46,2.8,21.4635,5.6638,1.8172,43.405,39.899738,0.247,2.77,8.239,287.5862,22.406,2.49341014933212,1,997.9239,0,NA
2019-08-15 11:55:46,3.8,17.0848,3.7719,1.8143,51.57,42.825671,0.1947,1.996,8.057,269.8904,9.5757,3.32187505576212,1,998.7992,0,NA
2019-08-15 11:55:46,5,12.0818,1.23,13.7504,49.129,36.416356,2.6034,24.193,7.864,266.201,3.3194,3.58309091409716,1,999.5332,0,NA
2019-08-15 11:55:46,5.2,11.9965,1.0305,14.4857,49.189,36.397142,2.5431,23.598,7.849,271.2787,2.6119,3.59588593810558,1,999.5437,0,NA
2019-08-15 11:55:46,5.5,11.9785,0.9088,14.6207,49.155,36.366787,2.5152,23.336,7.813,274.3255,1.341,3.59493884835033,1,999.5472,0,NA
2019-08-15 11:55:46,5.8,11.958,0.9202,14.6404,49.11,36.329514,2.4888,23.089,7.777,280.4565,0.67541,3.59337231908401,1,999.5508,0,NA
2019-08-15 11:55:46,6,11.9656,0.9737,14.6106,49.113,36.305895,2.4577,22.787,7.76,283.4761,0.39616,3.59286903786775,1,999.551,0,NA
2019-08-15 11:55:46,6.2,11.9631,0.905,14.8647,49.179,36.330568,2.4987,23.155,7.729,283.8051,0.24578,3.59824798152729,1,999.5522,0,NA
2019-08-15 11:55:46,8,11.8746,1.1828,15.1243,49.057,36.192957,2.4834,22.987,7.537,295.056,0.12358,3.59709738486153,1,999.5705,0,NA
2019-08-15 11:55:46,9,11.863,0.9882,14.9262,48.99,36.127108,2.437,22.549,7.49,297.9224,0.12365,3.59291746598469,1,999.5764,0,NA
2019-08-15 11:55:46,9.3,11.8607,1.2311,14.8446,49.051,36.166181,2.4388,22.562,7.474,301.1011,0.12365,3.59789406566861,1,999.578,0,NA
2019-08-19 09:40:08,0.1,27.4585,2.9299,6.2597,37.5,39.347954,9.2171,116.636,8.788,316.4908,951.95,1.87383524095423,1,996.4073,0,NA
2019-08-19 09:40:08,1,27.4223,3.283,5.8501,37.498,39.317614,9.2978,117.581,8.763,319.2524,136.95,1.87512451481374,1,996.4214,0,NA
2019-08-19 09:40:08,1.6,25.8288,3.8733,5.8947,36.741,37.252242,9.1037,111.589,8.6,317.8877,51.242,1.89760170126995,1,996.8564,0,NA
2019-08-19 09:40:08,2.8,20.8074,6.2842,1.8335,47.552,43.245801,0.2047,2.274,8.076,322.2733,10.113,2.78921272230558,1,998.0686,0,NA
2019-08-19 09:40:08,3.8,16.2391,2.6752,2.3246,61.045,49.696138,0.153,1.541,7.701,323.9733,3.2506,4.06118436347544,1,998.9463,0,NA
2019-08-19 09:40:08,5,12.7096,1.7304,11.0218,49.574,37.061548,1.2601,11.795,7.47,320.3391,1.0607,3.55825511475894,1,999.4585,0,NA
2019-08-19 09:40:08,5.2,12.2239,1.2077,13.3215,49.713,36.968039,1.7279,16.101,7.457,322.764,0.7922,3.61488635659641,1,999.5176,0,NA
2019-08-19 09:40:08,5.5,12.107,1.0823,14.6393,49.759,36.885894,2.3689,22.016,7.428,324.9928,0.39069,3.62966696868271,1,999.5326,0,NA
2019-08-19 09:40:08,5.8,12.03,1.0283,14.7391,49.809,36.882336,2.6463,24.57,7.396,328.2453,0.14803,3.64097536469117,1,999.543,0,NA
2019-08-19 09:40:08,6,12.0122,0.975,14.8835,49.795,36.858191,2.6223,24.339,7.381,326.7205,0.12389,3.64159610349273,1,999.5458,0,NA
2019-08-19 09:40:08,6.2,12.0066,0.8538,14.8408,49.783,36.855547,2.6142,24.268,7.358,323.5811,0.12379,3.6411908148347,1,999.5474,0,NA
2019-08-19 09:40:08,8,12.0071,0.8614,15.119,49.733,36.794278,2.5311,23.483,7.188,326.6592,0.12378,3.637148973655,1,999.5557,0,NA
2019-08-19 09:40:08,9,11.9827,0.8017,14.8625,49.794,36.84148,2.4649,22.87,7.115,339.5928,0.1237,3.64421858708343,1,999.5631,0,NA
2019-08-19 09:40:08,9.3,12.0074,1.032,14.8847,49.765,36.850635,2.4669,22.904,7.076,331.4508,0.12367,3.63955161690133,1,999.5615,0,NA
2019-08-22 09:26:00,0.1,27.299,3.1847,6.739,38.32,40.088599,9.3775,118.336,9.029,193.8741,548.46,1.92366545986255,1,996.4519,0,NA
2019-08-22 09:26:00,1,27.2475,3.6492,6.7705,36.552,37.779203,9.4755,118.232,8.821,207.1073,90.401,1.83169779228963,1,996.4702,0,NA
2019-08-22 09:26:00,1.6,25.1758,4.5197,4.2883,37.337,37.085758,5.1032,61.391,8.517,216.044,33.441,1.95740317054898,1,997.0269,0,NA
2019-08-22 09:26:00,2.8,21.53,9.0609,1.584,44.448,40.949509,0.1882,2.114,7.873,210.5002,7.8158,2.55329295553128,1,997.9101,0,NA
2019-08-22 09:26:00,3.8,16.0575,2.6329,3.0602,62.12,50.154503,0.1651,1.65,7.462,186.1781,2.0778,4.15642280463974,1,998.9765,0,NA
2019-08-22 09:26:00,5,12.3384,1.3337,10.283,50.839,37.862471,1.2166,11.351,7.28,177.5025,0.53824,3.6911150118664,1,999.5036,0,NA
2019-08-22 09:26:00,5.2,12.1857,1.1734,13.8201,51.592,38.297911,1.2954,12.053,7.262,179.5889,0.39348,3.76465383064968,1,999.5225,0,NA
2019-08-22 09:26:00,5.5,12.0411,1.9871,15.6118,49.709,36.805457,1.8749,17.406,7.233,185.2792,0.17434,3.63212337594392,1,999.5403,0,NA
2019-08-22 09:26:00,5.8,12.0018,1.3399,14.1252,49.583,36.689254,2.2953,21.299,7.217,186.8794,0.1237,3.62607254975385,1,999.546,0,NA
2019-08-22 09:26:00,6,11.9916,0.6327,13.3384,49.661,36.74622,2.2377,20.764,7.205,187.6722,0.1238,3.63313139878515,1,999.5482,0,NA
2019-08-22 09:26:00,6.2,11.9907,0.6524,13.0854,49.697,36.764742,2.1081,19.557,7.193,190.104,0.12368,3.63601731179489,1,999.5493,0,NA
2019-08-22 09:26:00,8,11.8875,5.8245,14.8436,104.745,77.436841,0.0812,0.753,6.991,194.0419,0.12374,8.1109344585867,1,999.5757,0,NA
2019-08-22 09:26:00,9,11.7294,4.7206,2.3147,143.412,105.345092,0.099,0.913,6.676,182.1424,0.1236,11.4399382415601,1,999.6183,0,NA
2019-08-22 09:26:00,9.3,11.7812,4.7067,2.044,168.477,123.860261,0.0961,0.888,6.58,179.6526,0.12373,13.6068570267683,1,999.6297,0,NA
2019-09-04 10:12:19,0.1,24.8166,0.9851,8.3094,36.321,36.245878,8.0823,97.628,7.358,93.6028,874.86,1.91580520107374,1,997.1122,0,NA
2019-09-04 10:12:19,1,24.9429,1.3231,7.8053,37.199,37.136189,6.5968,79.71,7.233,97.9031,187.85,1.95955372737232,1,997.084,0,NA
2019-09-04 10:12:19,1.6,24.3801,2.1577,6.7699,37.473,36.853836,6.1965,73.851,7.188,99.3832,75.364,1.99908291020189,1,997.2291,0,NA
2019-09-04 10:12:19,2.8,23.2915,15.3082,2.32,37.884,36.455478,5.8495,68.345,6.902,98.3673,14.577,2.07121715013765,1,997.5014,0,NA
2019-09-04 10:12:19,3.8,21.0471,4.6324,7.5301,43.296,39.482509,6.4522,71.809,6.662,49.9876,2.6225,2.5105133252458,1,998.0201,0,NA
2019-09-04 10:12:19,5,16.4991,1.4072,0.9008,65.41,53.736557,6.9407,70.442,6.613,18.9907,0.21991,4.34446449577558,1,998.9107,0,NA
2019-09-04 10:12:19,5.2,16.1422,1.1788,1.3215,65.705,53.872015,6.912,70.026,6.603,23.5462,0.16806,4.40421912842881,1,998.9712,0,NA
2019-09-04 10:12:19,5.5,15.7417,0.958,2.6541,68.872,55.438873,7.6345,76.123,6.588,28.4482,0.13431,4.67840161213311,1,999.0378,0,NA
2019-09-04 10:12:19,5.8,14.5456,0.7427,5.7993,67.324,53.600628,7.3426,72.526,6.577,33.5826,0.12472,4.70595119558913,1,999.2224,0,NA
2019-09-04 10:12:19,6,14.9128,0.6052,9.8858,66.637,53.058211,7.5871,74.941,6.572,36.4117,0.12369,4.61125686572014,1,999.1681,0,NA
2019-09-04 10:12:19,6.2,14.8287,0.5875,11.0013,65.867,52.122951,7.7376,76.025,6.561,41.3624,0.12368,4.56394748291299,1,999.1811,0,NA
2019-09-04 10:12:19,8,13.8829,0.7273,11.4994,63.857,49.42436,7.1909,69.322,6.49,55.9398,0.12373,4.52307725670301,1,999.3241,0,NA
2019-09-04 10:12:19,9,13.3868,0.7482,11.0896,62.84,47.455548,7.0126,66.202,6.472,59.4444,0.12383,4.5034448407692,1,999.3951,0,NA
2019-09-04 10:12:19,9.3,12.5535,0.7317,11.7848,61.487,46.060827,6.7129,62.943,6.466,58.7569,0.12357,4.49678373170359,1,999.5014,0,NA
2019-09-11 09:39:12,0.1,24.5514,1.3849,4.8831,38.224,37.876196,8.0967,97.168,6.853,164.1595,687.83,2.03403365763879,NA,997.1798,0,NA
2019-09-11 09:39:12,1,24.5102,1.6319,4.8585,38.114,37.744975,7.9866,95.793,6.816,170.204,154.84,2.02962352518735,NA,997.1941,0,NA
2019-09-11 09:39:12,1.6,24.1495,1.7535,5.3133,38.457,37.617988,7.4508,88.364,6.685,172.5029,66.171,2.06515395955842,NA,997.287,0,NA
2019-09-11 09:39:12,2.8,21.0619,7.6599,1.6643,47.451,43.505928,0.1991,2.226,6.41,173.1639,15.299,2.76666923138048,NA,998.0138,0,NA
2019-09-11 09:39:12,3.8,17.591,4.7294,17.5056,79.408,67.199686,0.1512,1.574,6.191,79.1327,2.8043,5.20691773449772,NA,998.7186,0,NA
2019-09-11 09:39:12,5,12.5012,1.146,5.1523,54.403,40.774729,0.4115,3.861,6.151,13.5035,0.12366,3.95096095990217,NA,999.4854,0,NA
2019-09-11 09:39:12,5.2,12.4875,0.8495,9.6529,54.299,40.68481,0.4912,4.605,6.159,24.3596,0.12361,3.9443077676688,NA,999.488,0,NA
2019-09-11 09:39:12,5.5,12.4163,0.853,11.0831,54.356,40.656208,0.502,4.701,6.161,35.9009,0.1237,3.95613939848955,NA,999.4978,0,NA
2019-09-11 09:39:12,5.8,12.3653,0.7734,11.0035,54.353,40.613485,0.5514,5.159,6.155,46.8698,0.12369,3.9612220293358,NA,999.5053,0,NA
2019-09-11 09:39:12,6,12.3585,0.8977,11.0348,54.319,40.579647,0.5608,5.246,6.143,52.6256,0.12369,3.95927595252898,NA,999.5071,0,NA
2019-09-11 09:39:12,6.2,12.3415,0.86,11.2945,54.335,40.578285,0.5901,5.518,6.071,56.0639,0.1237,3.96228998962128,NA,999.51,0,NA
2019-09-11 09:39:12,8,12.2977,1.2561,11.0181,54.357,40.550802,0.5946,5.555,6.049,88.6495,0.12362,3.96849708917023,NA,999.5235,0,NA
2019-09-11 09:39:12,9,12.2913,1.0992,10.9986,54.352,40.537431,0.5751,5.373,6.026,95.1933,0.12374,3.96872284354702,NA,999.529,0,NA
2019-09-11 09:39:12,9.3,12.2892,1.1757,11.281,54.411,40.57823,0.5518,5.155,6.026,98.1335,0.1237,3.97352921743997,NA,999.5305,0,NA
2019-09-20 11:34:42,0.1,22.223,2.5014,5.8764,39.517,37.255767,4.6858,77.225,6.777,214.6765,145.13,2.21841117425833,0.049,NA,0,NA
2019-09-20 11:34:42,1,21.9174,3.0277,6.4737,39.08,36.66714,4.8717,79.829,6.551,221.8203,121.17,2.2075255858919,0.034,NA,0,NA
2019-09-20 11:34:42,1.6,21.8733,2.7778,5.9639,39.043,36.60424,4.8903,79.466,6.52,221.8149,40.572,2.20749377386633,0.033,NA,0,NA
2019-09-20 11:34:42,2.8,21.1269,2.5612,6.3506,43.58,40.126583,3.6285,47.456,6.531,223.3932,7.683,2.52343213879281,0.03,NA,0,NA
2019-09-20 11:34:42,3.8,17.026,3.4796,17.6234,93.902,78.191634,0.0987,1.504,6.182,161.5164,1.4377,6.3215332127704,0.056,NA,0,NA
2019-09-20 11:34:42,5,12.6148,1.5189,3.6851,56.204,42.300818,1.1678,15.164,6.184,30.3004,0.12367,4.07861180185256,0.032,NA,0,NA
2019-09-20 11:34:42,5.2,12.5867,0.8725,10.8346,56.08,42.154532,1.1089,15.08,6.202,47.8754,0.12372,4.07199782532566,0.046,NA,0,NA
2019-09-20 11:34:42,5.5,12.6017,0.6399,12.0182,56.015,42.117113,1.1256,15.14,6.194,68.5561,0.12366,4.06533269468545,0.035,NA,0,NA
2019-09-20 11:34:42,5.8,12.5752,0.7233,12.4313,56.025,42.108237,1.1253,15.176,6.144,79.9304,0.12371,4.06892966989073,0.076,NA,0,NA
2019-09-20 11:34:42,6,12.575,0.6478,12.2168,56.064,42.133645,1.1237,15.116,6.143,84.8149,0.12375,4.07196579355364,0.059,NA,0,NA
2019-09-20 11:34:42,6.2,12.5903,0.6368,12.3613,56.072,42.148633,1.1337,15.233,6.134,89.0716,0.12371,4.07093434760638,0.027,NA,0,NA
2019-09-20 11:34:42,8,12.5625,0.7103,12.8787,56.08,42.133529,1.1654,15.684,6.051,124.7977,0.12373,4.07443504886121,0.055,NA,0,NA
2019-09-20 11:34:42,9,12.5653,0.7809,12.2198,56.097,42.14875,1.1334,15.212,6.016,135.7266,0.12365,4.07539802285075,0.109,NA,0,NA
2019-09-20 11:34:42,9.3,12.5667,1.0522,12.1947,56.096,42.147391,1.1356,15.206,6.012,136.1954,0.12363,4.07515166345459,0.064,NA,0,NA
