Reservoir,Site,DateTime,Depth_m,TN_ugL,TP_ugL,NH4_ugL,NO3NO2_ugL,SRP_ugL,DOC_mgL,Flag_TN,Flag_TP,Flag_NH4,Flag_NO3NO2,Flag_SRP,Flag_DOC
FCR,50,2013-10-16,0.8,NA,22.6,10,6,5,NA,0,0,0,0,0,0
FCR,50,2013-10-16,1.6,NA,20.8,9,4,1,NA,0,0,0,0,0,0
FCR,50,2013-10-16,2.8,NA,20.8,17,6,1,NA,0,0,0,0,0,0
FCR,50,2013-10-16,3.8,NA,21.7,11,5,5,NA,0,0,0,0,0,0
FCR,50,2013-10-16,5,NA,19.8,93,14,5,NA,0,0,0,0,0,0
FCR,50,2013-10-16,6.2,NA,16.1,438,36,6,NA,0,0,0,0,0,0
FCR,50,2013-10-16,8,NA,18,502,30,5,NA,0,0,0,0,0,0
FCR,50,2013-10-23,0.1,NA,36,8,5,5,NA,0,0,0,0,0,0
FCR,100,2013-10-23,0.1,NA,NA,9,4,9,NA,0,0,0,0,0,0
FCR,50,2013-10-23,0.8,NA,NA,6,4,NA,NA,0,0,0,0,0,0
FCR,50,2013-10-23,1.6,NA,36.9,8,4,5,NA,0,0,0,0,0,0
FCR,50,2013-10-23,2.8,NA,19.2,6,0,5,NA,0,0,0,3,0,0
FCR,50,2013-10-23,3.8,NA,16.4,11,6,6,NA,0,0,0,0,0,0
FCR,50,2013-10-23,5,NA,17.4,89,9,6,NA,0,0,0,0,0,0
FCR,50,2013-10-23,6.2,NA,15.5,462,32,7,NA,0,0,0,0,0,0
FCR,50,2013-10-23,8,NA,13.6,486,40,5,NA,0,0,0,0,0,0
FCR,50,2013-10-30,0.1,NA,28,20,7,4,NA,0,0,0,0,0,0
FCR,100,2013-10-30,0.1,NA,NA,14,8,16,NA,0,0,0,0,0,0
FCR,50,2013-10-30,0.8,NA,24.5,23,7,5,NA,0,0,0,0,0,0
FCR,50,2013-10-30,1.6,NA,25.3,31,8,4,NA,0,0,0,0,0,0
FCR,50,2013-10-30,2.8,NA,19.2,40,9,4,NA,0,0,0,0,0,0
FCR,50,2013-10-30,3.8,NA,19.2,43,9,5,NA,0,0,0,0,0,0
FCR,50,2013-10-30,5,NA,20.1,54,8,6,NA,0,0,0,0,0,0
FCR,50,2013-10-30,6.2,NA,17.4,54,9,6,NA,0,0,0,0,0,0
FCR,50,2013-10-30,8,NA,20.1,56,11,5,NA,0,0,0,0,0,0
FCR,50,2013-11-06,0.1,NA,11.2,47,10,4,NA,0,0,0,0,0,0
FCR,100,2013-11-06,0.1,NA,NA,8,11,10,NA,0,0,0,0,0,0
FCR,50,2013-11-06,0.8,NA,13,43,10,4,NA,0,0,0,0,0,0
FCR,50,2013-11-06,1.6,NA,20.9,45,12,4,NA,0,0,0,0,0,0
FCR,50,2013-11-06,2.8,NA,19.2,48,61,4,NA,0,0,0,0,0,0
FCR,50,2013-11-06,3.8,NA,13,44,13,5,NA,0,0,0,0,0,0
FCR,50,2013-11-06,5,NA,12.1,45,14,5,NA,0,0,0,0,0,0
FCR,50,2013-11-06,6.2,NA,11.2,45,13,4,NA,0,0,0,0,0,0
FCR,50,2013-11-06,8,NA,15.6,42,13,3,NA,0,0,0,0,0,0
FCR,50,2013-11-20,0.1,NA,NA,32,16,5,NA,0,0,0,0,0,0
FCR,50,2013-11-20,0.8,NA,NA,27,14,6,NA,0,0,0,0,0,0
FCR,50,2013-11-20,1.6,NA,NA,27,16,5,NA,0,0,0,0,0,0
FCR,50,2013-11-20,2.8,NA,NA,31,15,4,NA,0,0,0,0,0,0
FCR,50,2013-11-20,3.8,NA,NA,29,17,4,NA,0,0,0,0,0,0
FCR,50,2013-11-20,5,NA,NA,27,15,1,NA,0,0,0,0,0,0
FCR,50,2013-11-20,6.2,NA,NA,27,18,5,NA,0,0,0,0,0,0
FCR,50,2013-11-20,8,NA,NA,31,15,6,NA,0,0,0,0,0,0
FCR,50,2013-12-04,0.1,NA,NA,24,4,4,NA,0,0,0,0,0,0
FCR,50,2013-12-04,0.8,NA,NA,7,2,4,NA,0,0,0,0,0,0
FCR,50,2013-12-04,1.6,NA,NA,7,3,2,NA,0,0,0,0,0,0
FCR,50,2013-12-04,2.8,NA,NA,7,2,2,NA,0,0,0,0,0,0
FCR,50,2013-12-04,3.8,NA,NA,9,1,2,NA,0,0,0,0,0,0
FCR,50,2013-12-04,5,NA,NA,8,1,3,NA,0,0,0,0,0,0
FCR,50,2013-12-04,6.2,NA,NA,10,2,5,NA,0,0,0,0,0,0
FCR,50,2013-12-04,8,NA,NA,0,1,3,NA,0,0,3,0,0,0
FCR,50,2014-01-15,0.1,NA,NA,15,16,1,NA,0,0,0,0,0,0
FCR,50,2014-01-15,0.8,NA,NA,14,21,2,NA,0,0,0,0,0,0
FCR,50,2014-01-15,1.6,NA,NA,14,14,3,NA,0,0,0,0,0,0
FCR,50,2014-01-15,2.8,NA,NA,19,13,2,NA,0,0,0,0,0,0
FCR,50,2014-01-15,3.8,NA,NA,14,14,3,NA,0,0,0,0,0,0
FCR,50,2014-01-15,5,NA,NA,15,17,3,NA,0,0,0,0,0,0
FCR,50,2014-01-15,6.2,NA,NA,14,13,2,NA,0,0,0,0,0,0
FCR,50,2014-01-15,8,NA,NA,13,13,2,NA,0,0,0,0,0,0
FCR,50,2014-02-24,0.1,NA,NA,28,7,3,NA,0,0,0,0,0,0
FCR,50,2014-02-24,0.8,NA,NA,14,6,2,NA,0,0,0,0,0,0
FCR,50,2014-02-24,1.6,NA,NA,13,5,2,NA,0,0,0,0,0,0
FCR,50,2014-02-24,2.8,NA,NA,10,5,2,NA,0,0,0,0,0,0
FCR,50,2014-02-24,3.8,NA,NA,10,7,2,NA,0,0,0,0,0,0
FCR,50,2014-02-24,5,NA,NA,6,3,1,NA,0,0,0,0,0,0
FCR,50,2014-02-24,6.2,NA,NA,8,6,3,NA,0,0,0,0,0,0
FCR,50,2014-02-24,8,NA,NA,8,6,3,NA,0,0,0,0,0,0
FCR,50,2014-02-24,9,NA,NA,9,6,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,0.1,NA,NA,14,5,3,NA,0,0,0,0,0,0
FCR,50,2014-03-07,0.8,NA,NA,8,3,3,NA,0,0,0,0,0,0
FCR,50,2014-03-07,1.6,NA,NA,9,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,2.8,NA,NA,7,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,3.8,NA,NA,6,2,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,5,NA,NA,9,1,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,6.2,NA,NA,7,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,8,NA,NA,12,7,2,NA,0,0,0,0,0,0
FCR,50,2014-03-07,9,NA,NA,8,2,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,0.1,150,21.2,45,3,3,NA,0,0,0,0,0,0
FCR,50,2014-03-20,0.8,126,8.4,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-03-20,1.6,162,16.8,12,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,2.8,170,22.2,9,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,3.8,190,16.3,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-03-20,5,199,21.7,6,1,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,6.2,205,19.6,7,2,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,8,161,20.5,7,3,2,NA,0,0,0,0,0,0
FCR,50,2014-03-20,9,196,19.3,8,2,4,NA,0,0,0,0,0,0
FCR,50,2014-04-01,0.1,147,15.6,10,3,2,NA,0,0,0,0,0,0
FCR,100,2014-04-01,0.1,NA,NA,9,73,7,NA,0,0,0,0,0,0
FCR,50,2014-04-01,0.8,147,15.6,6,2,2,NA,0,0,0,0,0,0
FCR,50,2014-04-01,1.6,161,18.8,5,1,2,NA,0,0,0,0,0,0
FCR,50,2014-04-01,2.8,142,12.3,5,1,2,NA,0,0,0,0,0,0
FCR,50,2014-04-01,3.8,160,17.3,6,3,4,NA,0,0,0,0,0,0
FCR,50,2014-04-01,5,165,18.5,5,2,0,NA,0,0,0,0,3,0
FCR,50,2014-04-01,6.2,175,20.1,5,3,2,NA,0,0,0,0,0,0
FCR,50,2014-04-01,8,172,16.6,6,6,1,NA,0,0,0,0,0,0
FCR,50,2014-04-01,9,182,19.4,10,8,1,NA,0,0,0,0,0,0
FCR,50,2014-04-08,0.1,190,16.7,5,1,2,NA,0,0,0,0,0,0
FCR,100,2014-04-08,0.1,NA,NA,10,61,7,NA,0,0,0,0,0,0
FCR,50,2014-04-08,0.8,219,19.8,9,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-08,1.6,NA,NA,10,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-08,2.8,171,14.3,7,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-08,3.8,293,18.8,8,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-08,5,184,16.4,7,2,4,NA,0,0,0,0,0,0
FCR,50,2014-04-08,6.2,242,23.4,6,1,4,NA,0,0,0,0,0,0
FCR,50,2014-04-08,8,140,12.7,7,1,3,NA,0,0,0,0,0,0
FCR,50,2014-04-08,9,213,20.7,7,1,2,NA,0,0,0,0,0,0
FCR,50,2014-04-16,0.1,249,17.6,6,3,2,NA,0,0,0,0,0,0
FCR,100,2014-04-16,0.1,NA,NA,8,46,6,NA,0,0,0,0,0,0
FCR,50,2014-04-16,0.8,229,14.9,10,6,2,NA,0,0,0,0,0,0
FCR,50,2014-04-16,1.6,386,18.6,20,4,3,NA,0,0,0,0,0,0
FCR,50,2014-04-16,2.8,198,17,15,3,2,NA,0,0,0,0,0,0
FCR,50,2014-04-16,3.8,268,18.4,8,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-16,5,232,20.8,7,1,3,NA,0,0,0,0,0,0
FCR,50,2014-04-16,6.2,199,16.5,8,2,3,NA,0,0,0,0,0,0
FCR,50,2014-04-16,8,219,13.7,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-16,9,243,20.2,15,1,4,NA,0,0,0,0,0,0
FCR,50,2014-04-21,0.1,143,13.6,16,3,3,1.9,0,0,0,0,0,0
FCR,100,2014-04-21,0.1,NA,NA,10,38,6,1.5,0,0,0,0,0,0
FCR,50,2014-04-21,0.8,292,11.6,12,3,3,NA,0,0,0,0,0,0
FCR,50,2014-04-21,1.6,157,12.9,7,1,1,NA,0,0,0,0,0,0
FCR,50,2014-04-21,2.8,158,11.8,3,0,1,NA,0,0,0,3,0,0
FCR,50,2014-04-21,3.8,180,16.6,6,0,2,NA,0,0,0,3,0,0
FCR,50,2014-04-21,5,224,23,7,1,3,NA,0,0,0,0,0,0
FCR,50,2014-04-21,6.2,220,23.4,10,1,4,NA,0,0,0,0,0,0
FCR,50,2014-04-21,8,215,15.3,12,2,2,NA,0,0,0,0,0,0
FCR,50,2014-04-21,9,255,22,9,2,3,2.1,0,0,0,0,0,0
FCR,50,2014-04-23,0.1,128,9.3,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,0.8,336,12.7,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,1.6,190,10.7,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,2.8,201,12.5,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,3.8,178,9.9,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,5,171,12.2,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,8,227,12.2,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-23,9,419,15.7,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-28,0.1,164,13,32,5,3,2.3,0,0,0,0,0,0
FCR,100,2014-04-28,0.1,NA,NA,14,50,9,3.4,0,0,0,0,0,0
FCR,50,2014-04-28,0.8,361,17.6,25,12,7,NA,0,0,0,0,0,0
FCR,50,2014-04-28,1.6,208,15.2,12,9,8,NA,0,0,0,0,0,0
FCR,50,2014-04-28,2.8,234,16.5,10,5,2,NA,0,0,0,0,0,0
FCR,50,2014-04-28,3.8,240,12.4,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2014-04-28,5,222,10.6,12,5,10,NA,0,0,0,0,0,0
FCR,50,2014-04-28,6.2,158,10.1,12,6,5,NA,0,0,0,0,0,0
FCR,50,2014-04-28,8,208,12.5,9,9,4,NA,0,0,0,0,0,0
FCR,50,2014-04-28,9,161,11.3,10,6,4,1.9,0,0,0,0,0,0
FCR,50,2014-05-05,0.1,188,13.7,19,6,3,1.9,0,0,0,0,0,0
FCR,100,2014-05-05,0.1,NA,NA,15,13,2,2,0,0,0,0,0,0
FCR,50,2014-05-05,0.8,163,16.2,10,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-05,1.6,158,13.5,7,0,2,NA,0,0,0,3,0,0
FCR,50,2014-05-05,2.8,147,14.9,11,1,3,NA,0,0,0,0,0,0
FCR,50,2014-05-05,3.8,156,13.6,6,1,2,NA,0,0,0,0,0,0
FCR,50,2014-05-05,5,154,12.8,10,2,4,1.8,0,0,0,0,0,0
FCR,50,2014-05-05,6.2,210,14.9,18,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-05,8,140,9.1,20,3,2,NA,0,0,0,0,0,0
FCR,50,2014-05-05,9,156,10.8,20,3,2,1.8,0,0,0,0,0,0
FCR,50,2014-05-12,0.1,157,12.4,4,0,2,1.9,0,0,0,3,0,0
FCR,100,2014-05-12,0.1,NA,NA,5,13,1,2,0,0,0,0,0,0
FCR,50,2014-05-12,0.8,154,14.8,7,2,2,NA,0,0,0,0,0,0
FCR,50,2014-05-12,1.6,150,11.7,7,2,2,NA,0,0,0,0,0,0
FCR,50,2014-05-12,2.8,147,11.3,6,1,1,NA,0,0,0,0,0,0
FCR,50,2014-05-12,3.8,156,12.6,9,2,2,NA,0,0,0,0,0,0
FCR,50,2014-05-12,5,153,12.5,12,1,1,NA,0,0,0,0,0,0
FCR,50,2014-05-12,6.2,164,9,11,2,1,NA,0,0,0,0,0,0
FCR,50,2014-05-12,8,152,9.4,15,5,1,NA,0,0,0,0,0,0
FCR,50,2014-05-12,9,221,16,10,3,1,1.8,0,0,0,0,0,0
FCR,50,2014-05-19,0.1,181,11.2,4,2,3,2,0,0,0,0,0,0
FCR,100,2014-05-19,0.1,NA,NA,11,14,4,1.9,0,0,0,0,0,0
FCR,50,2014-05-19,0.8,212,15.5,4,1,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,1.6,157,14.5,7,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,2.8,179,17.6,6,12,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,3.8,170,11,8,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,5,174,11.6,7,1,3,1.8,0,0,0,0,0,0
FCR,50,2014-05-19,6.2,158,10.8,6,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,8,151,10,6,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-19,9,168,10.6,9,3,4,1.8,0,0,0,0,0,0
FCR,50,2014-05-26,0.1,145,10.8,7,2,5,1.9,0,0,0,0,0,0
FCR,100,2014-05-26,0.1,NA,NA,8,16,4,1.9,0,0,0,0,0,0
FCR,50,2014-05-26,0.8,152,11.6,6,4,4,NA,0,0,0,0,0,0
FCR,50,2014-05-26,1.6,NA,NA,7,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-26,2.8,163,14.1,7,1,2,NA,0,0,0,0,0,0
FCR,50,2014-05-26,3.8,173,11.5,6,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-26,5,159,11.1,9,1,3,2.1,0,0,0,0,0,0
FCR,50,2014-05-26,6.2,157,10.5,11,2,3,NA,0,0,0,0,0,0
FCR,50,2014-05-26,8,142,10.5,7,2,2,NA,0,0,0,0,0,0
FCR,50,2014-05-26,9,161,10.8,9,3,3,2,0,0,0,0,0,0
FCR,50,2014-06-02,0.1,203,10.9,5,4,4,1.9,0,0,0,0,0,0
FCR,100,2014-06-02,0.1,NA,NA,12,25,5,2.1,0,0,0,0,0,0
FCR,50,2014-06-02,0.8,178,15.2,13,4,6,NA,0,0,0,0,0,0
FCR,50,2014-06-02,1.6,184,12.1,12,3,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,2.8,177,18.2,10,2,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,3.8,183,15.3,6,2,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,5,166,11.3,7,3,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,6.2,159,12.7,12,4,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,8,135,9.4,7,3,4,NA,0,0,0,0,0,0
FCR,50,2014-06-02,9,178,17.2,9,2,3,2,0,0,0,0,0,0
FCR,50,2014-06-09,0.1,166,15.3,6,2,5,1.9,0,0,0,0,0,0
FCR,100,2014-06-09,0.1,NA,NA,14,49,10,1.9,0,0,0,0,0,0
FCR,50,2014-06-09,0.8,194,12.6,10,3,21,NA,0,0,0,0,0,0
FCR,50,2014-06-09,1.6,203,11.4,1,4,6,NA,0,0,0,0,0,0
FCR,50,2014-06-09,2.8,187,13,8,3,4,NA,0,0,0,0,0,0
FCR,50,2014-06-09,3.8,182,11.3,5,1,3,NA,0,0,0,0,0,0
FCR,50,2014-06-09,5,171,9.5,34,5,6,2.3,0,0,0,0,0,0
FCR,50,2014-06-09,6.2,193,11.1,28,4,6,NA,0,0,0,0,0,0
FCR,50,2014-06-09,8,261,17.3,71,5,4,NA,0,0,0,0,0,0
FCR,50,2014-06-09,9,286,24.8,47,74,3,2.1,0,0,0,0,0,0
FCR,50,2014-06-16,0.1,214.9,14.9,34,3,5,2.2,0,0,0,0,0,0
FCR,100,2014-06-16,0.1,NA,NA,9,36,6,1.9,0,0,0,0,0,0
FCR,50,2014-06-16,0.8,134.7,12.9,17,3,46,NA,0,0,0,0,0,0
FCR,50,2014-06-16,1.6,137.7,14.5,13,4,4,NA,0,0,0,0,0,0
FCR,50,2014-06-16,2.8,134.7,11.7,6,2,3,NA,0,0,0,0,0,0
FCR,50,2014-06-16,3.8,154.6,16.7,8,4,4,NA,0,0,0,0,0,0
FCR,50,2014-06-16,5,133.7,8.9,27,4,19,NA,0,0,0,0,0,0
FCR,50,2014-06-16,6.2,161.6,13.2,42,4,4,NA,0,0,0,0,0,0
FCR,50,2014-06-16,8,213.8,13.5,115,5,4,NA,0,0,0,0,0,0
FCR,50,2014-06-16,9,252.2,15.1,124,6,4,1.8,0,0,0,0,0,0
FCR,50,2014-06-23,0.1,151.6,13.9,9,4,5,2,0,0,0,0,0,0
FCR,100,2014-06-23,0.1,NA,NA,8,29,5,1.8,0,0,0,0,0,0
FCR,50,2014-06-23,0.8,162.7,15.9,8,3,6,NA,0,0,0,0,0,0
FCR,50,2014-06-23,1.6,225,20.7,8,1,4,NA,0,0,0,0,0,0
FCR,50,2014-06-23,2.8,182.1,31.2,10,3,5,NA,0,0,0,0,0,0
FCR,50,2014-06-23,3.8,231,22.4,7,2,4,NA,0,0,0,0,0,0
FCR,50,2014-06-23,5,195,21.2,6,2,3,NA,0,0,0,0,0,0
FCR,50,2014-06-23,6.2,204,20.3,36,6,4,NA,0,0,0,0,0,0
FCR,50,2014-06-23,8,235.6,14.1,126,8,4,NA,0,0,0,0,0,0
FCR,50,2014-06-23,9,311.9,17.4,177,9,9,2.1,0,0,0,0,0,0
FCR,50,2014-06-29,0.1,282,23.8,4,0,7,2.3,0,0,0,3,0,0
FCR,100,2014-06-29,0.1,NA,NA,7,26,6,2.1,0,0,0,0,0,0
FCR,50,2014-06-29,0.8,225,20.9,8,1,9,NA,0,0,0,0,0,0
FCR,50,2014-06-29,1.6,330,18.8,13,2,8,NA,0,0,0,0,0,0
FCR,50,2014-06-29,2.8,205,23.5,10,1,6,NA,0,0,0,0,0,0
FCR,50,2014-06-29,3.8,284,22.5,9,1,9,NA,0,0,0,0,0,0
FCR,50,2014-06-29,5,212,20.3,22,1,9,1.8,0,0,0,0,0,0
FCR,50,2014-06-29,6.2,220,17.3,56,2,8,NA,0,0,0,0,0,0
FCR,50,2014-06-29,8,213,19.8,97,2,7,NA,0,0,0,0,0,0
FCR,50,2014-06-29,9,350,20.6,202,2,9,2.9,0,0,0,0,0,0
FCR,50,2014-06-30,0.1,220,18.9,5,1,8,2,0,0,0,0,0,0
FCR,100,2014-06-30,0.1,NA,NA,5,24,8,1.9,0,0,0,0,0,0
FCR,50,2014-06-30,0.8,257,18.4,10,1,7,NA,0,0,0,0,0,0
FCR,50,2014-06-30,1.6,216,17,8,1,9,NA,0,0,0,0,0,0
FCR,50,2014-06-30,2.8,211,16.9,11,1,8,NA,0,0,0,0,0,0
FCR,50,2014-06-30,3.8,220,23,8,1,9,NA,0,0,0,0,0,0
FCR,50,2014-06-30,5,211,22,14,2,6,1.9,0,0,0,0,0,0
FCR,50,2014-06-30,6.2,197,16.9,41,4,7,NA,0,0,0,0,0,0
FCR,50,2014-06-30,8,197,21,54,2,6,NA,0,0,0,0,0,0
FCR,50,2014-06-30,9,263,11,58,2,4,1.9,0,0,0,0,0,0
FCR,50,2014-07-07,0.1,311,20.2,5,1,8,1.8,0,0,0,0,0,0
FCR,100,2014-07-07,0.1,NA,NA,11,24,8,2,0,0,0,0,0,0
FCR,50,2014-07-07,0.8,196,17.1,4,1,8,NA,0,0,0,0,0,0
FCR,50,2014-07-07,1.6,217,15.7,6,1,8,NA,0,0,0,0,0,0
FCR,50,2014-07-07,2.8,218,21.1,6,1,10,NA,0,0,0,0,0,0
FCR,50,2014-07-07,3.8,163,8,5,0,8,NA,0,0,0,3,0,0
FCR,50,2014-07-07,5,183,13.3,10,1,7,1.9,0,0,0,0,0,0
FCR,50,2014-07-07,6.2,180,18.1,22,1,6,NA,0,0,0,0,0,0
FCR,50,2014-07-07,8,183,22.3,28,2,6,NA,0,0,0,0,0,0
FCR,50,2014-07-07,9,252,23.5,32,1,7,2,0,0,0,0,0,0
FCR,50,2014-07-14,0.1,224,15.1,5,1,7,2.4,0,0,0,0,0,0
FCR,100,2014-07-14,0.1,NA,NA,13,30,9,2.1,0,0,0,0,0,0
FCR,50,2014-07-14,0.8,251,19.3,6,1,9,NA,0,0,0,0,0,0
FCR,50,2014-07-14,1.6,194,24.4,6,1,7,NA,0,0,0,0,0,0
FCR,50,2014-07-14,2.8,256,21.1,6,1,8,NA,0,0,0,0,0,0
FCR,50,2014-07-14,3.8,274,21.3,9,1,7,NA,0,0,0,0,0,0
FCR,50,2014-07-14,5,235,24.1,10,2,7,2,0,0,0,0,0,0
FCR,50,2014-07-14,6.2,233,24.2,39,2,7,NA,0,0,0,0,0,0
FCR,50,2014-07-14,8,156,25.6,38,2,7,NA,0,0,0,0,0,0
FCR,50,2014-07-14,9,214,27.7,38,2,6,2,0,0,0,0,0,0
FCR,50,2014-07-21,0.1,139.6,11.1,0,1,13,2.3,0,0,3,0,0,0
FCR,100,2014-07-21,0.1,NA,NA,24,52,5,2.3,0,0,0,0,0,0
FCR,50,2014-07-21,0.8,167.7,14.2,12,1,6,NA,0,0,0,0,0,0
FCR,50,2014-07-21,1.6,167.7,13.3,2,3,7,NA,0,0,0,0,0,0
FCR,50,2014-07-21,2.8,189.4,32.5,5,5,5,NA,0,0,0,0,0,0
FCR,50,2014-07-21,3.8,186.3,16.1,4,4,13,NA,0,0,0,0,0,0
FCR,50,2014-07-21,5,188.4,17.1,4,4,NA,4.1,0,0,0,0,0,0
FCR,50,2014-07-21,6.2,167.7,15.4,6,4,5,NA,0,0,0,0,0,0
FCR,50,2014-07-21,8,168.8,15,9,3,4,NA,0,0,0,0,0,0
FCR,50,2014-07-21,9,207,17,10,6,5,1.9,0,0,0,0,0,0
FCR,50,2014-07-28,0.1,165.7,13.8,15,2,6,2.4,0,0,0,0,0,0
FCR,100,2014-07-28,0.1,NA,NA,8,34,7,2.1,0,0,0,0,0,0
FCR,50,2014-07-28,0.8,165.7,14.1,12,3,7,NA,0,0,0,0,0,0
FCR,50,2014-07-28,1.6,162.7,13.4,5,3,6,NA,0,0,0,0,0,0
FCR,50,2014-07-28,2.8,174.9,16,1,3,5,NA,0,0,0,0,0,0
FCR,50,2014-07-28,3.8,184.2,15.5,6,2,5,NA,0,0,0,0,0,0
FCR,50,2014-07-28,5,169.8,15.5,8,5,4,1.7,0,0,0,0,0,0
FCR,50,2014-07-28,6.2,167.7,20.5,15,1,4,NA,0,0,0,0,0,0
FCR,50,2014-07-28,8,150.6,17.6,8,4,3,NA,0,0,0,0,0,0
FCR,50,2014-07-28,9,174.9,18.8,10,4,4,2,0,0,0,0,0,0
FCR,50,2014-08-04,0.1,171.8,14.8,2,3,5,2.1,0,0,0,0,0,0
