Reservoir,Site,DateTime,Depth_m,TN_ugL,TP_ugL,NH4_ugL,NO3NO2_ugL,SRP_ugL,DOC_mgL,Flag_TN,Flag_TP,Flag_NH4,Flag_NO3NO2,Flag_SRP,Flag_DOC
FCR,100,2014-08-04,0.1,NA,NA,14,33,9,2.1,0,0,0,0,0,0
FCR,50,2014-08-04,0.8,166.7,12.9,4,2,5,NA,0,0,0,0,0,0
FCR,50,2014-08-04,1.6,155.6,13.3,19,1,6,NA,0,0,0,0,0,0
FCR,50,2014-08-04,2.8,163.7,15.9,4,3,6,NA,0,0,0,0,0,0
FCR,50,2014-08-04,3.8,190.5,18.2,6,4,5,NA,0,0,0,0,0,0
FCR,50,2014-08-04,5,165.7,24.8,14,5,5,1.8,0,0,0,0,0,0
FCR,50,2014-08-04,6.2,145.6,13.6,2,1,3,NA,0,0,0,0,0,0
FCR,50,2014-08-04,8,192.6,20.1,25,5,4,NA,0,0,0,0,0,0
FCR,50,2014-08-04,9,465.1,40.2,91,0,6,2.2,0,0,0,3,0,0
FCR,50,2014-08-11,0.1,153.6,13.2,2,6,4,2.2,0,0,0,0,0,0
FCR,100,2014-08-11,0.1,NA,NA,10,42,8,2.3,0,0,0,0,0,0
FCR,50,2014-08-11,0.8,194.7,15.9,17,3,5,NA,0,0,0,0,0,0
FCR,50,2014-08-11,1.6,177,15.4,4,4,4,NA,0,0,0,0,0,0
FCR,50,2014-08-11,2.8,187.3,18,14,1,7,NA,0,0,0,0,0,0
FCR,50,2014-08-11,3.8,177,16.2,14,4,3,NA,0,0,0,0,0,0
FCR,50,2014-08-11,5,219.2,13.6,12,4,4,1.6,0,0,0,0,0,0
FCR,50,2014-08-11,6.2,188.4,14.9,26,2,2,NA,0,0,0,0,0,0
FCR,50,2014-08-11,8,205.3,18.9,32,9,5,NA,0,0,0,0,0,0
FCR,50,2014-08-11,9,279.4,20.8,176,4,5,2.8,0,0,0,0,0,0
FCR,50,2014-08-18,0.1,169.8,12.9,5,4,7,2.4,0,0,0,0,0,0
FCR,100,2014-08-18,0.1,NA,NA,8,30,7,2.1,0,0,0,0,0,0
FCR,50,2014-08-18,0.8,171.8,12.9,1,6,18,NA,0,0,0,0,0,0
FCR,50,2014-08-18,1.6,208.5,18,4,2,6,NA,0,0,0,0,0,0
FCR,50,2014-08-18,2.8,180.1,21.4,1,6,9,NA,0,0,0,0,0,0
FCR,50,2014-08-18,3.8,205.3,24.1,8,5,5,NA,0,0,0,0,0,0
FCR,50,2014-08-18,5,187.3,17.7,6,5,9,2,0,0,0,0,0,0
FCR,50,2014-08-18,6.2,214.9,16.6,41,5,4,NA,0,0,0,0,0,0
FCR,50,2014-08-18,8,321.4,23.8,100,7,4,NA,0,0,0,0,0,0
FCR,50,2014-08-18,9,1084.2,15.1,830,6,15,2.9,0,0,0,0,0,0
FCR,50,2014-08-25,0.1,167.7,13,4,6,6,2.4,0,0,0,0,0,0
FCR,100,2014-08-25,0.1,NA,NA,14,33,8,2.1,0,0,0,0,0,0
FCR,50,2014-08-25,0.8,173.9,12.6,5,1,5,NA,0,0,0,0,0,0
FCR,50,2014-08-25,1.6,159.6,6.3,10,20,8,NA,0,0,0,0,0,0
FCR,50,2014-08-25,2.8,264.6,27.7,5,3,8,NA,0,0,0,0,0,0
FCR,50,2014-08-25,3.8,225.7,21,4,2,4,NA,0,0,0,0,0,0
FCR,50,2014-08-25,5,151.6,11.2,3,3,5,1.6,0,0,0,0,0,0
FCR,50,2014-08-25,6.2,163.7,17.4,7,8,4,NA,0,0,0,0,0,0
FCR,50,2014-08-25,8,173.9,18.2,8,2,4,NA,0,0,0,0,0,0
FCR,50,2014-08-25,9,159.6,13.7,7,5,5,1.9,0,0,0,0,0,0
FCR,50,2014-09-03,0.1,162.7,13,4,3,6,2.1,0,0,0,0,0,0
FCR,100,2014-09-03,0.1,NA,NA,13,74,12,1.8,0,0,0,0,0,0
FCR,50,2014-09-03,0.8,162.7,18.7,7,3,7,NA,0,0,0,0,0,0
FCR,50,2014-09-03,1.6,151.6,10.6,4,3,7,NA,0,0,0,0,0,0
FCR,50,2014-09-03,2.8,164.7,19.8,6,3,7,NA,0,0,0,0,0,0
FCR,50,2014-09-03,3.8,214.9,21.8,8,4,5,NA,0,0,0,0,0,0
FCR,50,2014-09-03,5,204.2,21.7,10,1,5,2,0,0,0,0,0,0
FCR,50,2014-09-03,6.2,181.1,16.9,7,2,2,NA,0,0,0,0,0,0
FCR,50,2014-09-03,8,177,1.2,7,1,3,NA,0,0,0,0,0,0
FCR,50,2014-09-03,9,162.7,20.9,6,1,5,1.9,0,0,0,0,0,0
FCR,50,2014-09-08,0.1,189,20.5,4,2,6,2.6,0,0,0,0,0,0
FCR,100,2014-09-08,0.1,NA,NA,19,88,4,2.2,0,0,0,0,0,0
FCR,50,2014-09-08,0.8,185,11.6,5,1,4,NA,0,0,0,0,0,0
FCR,50,2014-09-08,1.6,184,10.9,6,1,6,NA,0,0,0,0,0,0
FCR,50,2014-09-08,2.8,188,15.4,26,1,6,NA,0,0,0,0,0,0
FCR,50,2014-09-08,3.8,216,20.5,12,2,5,NA,0,0,0,0,0,0
FCR,50,2014-09-08,5,202,13.2,13,1,5,1.9,0,0,0,0,0,0
FCR,50,2014-09-08,6.2,182,14.7,10,1,6,NA,0,0,0,0,0,0
FCR,50,2014-09-08,8,188,14,10,1,2,NA,0,0,0,0,0,0
FCR,50,2014-09-08,9,199,12.1,12,2,4,1.9,0,0,0,0,0,0
FCR,50,2014-09-15,0.1,165,20.4,4,1,3,2.6,0,0,0,0,0,0
FCR,100,2014-09-15,0.1,NA,NA,33,62,5,2,0,0,0,0,0,0
FCR,50,2014-09-15,0.8,171,16.6,4,2,5,NA,0,0,0,0,0,0
FCR,50,2014-09-15,1.6,170,18.1,4,2,5,NA,0,0,0,0,0,0
FCR,50,2014-09-15,2.8,177,17.8,6,2,7,NA,0,0,0,0,0,0
FCR,50,2014-09-15,3.8,177,17.7,6,2,6,NA,0,0,0,0,0,0
FCR,50,2014-09-15,5,197,28.7,23,3,6,1.6,0,0,0,0,0,0
FCR,50,2014-09-15,6.2,213,22.5,18,3,5,NA,0,0,0,0,0,0
FCR,50,2014-09-15,8,207,14.5,46,0,4,NA,0,0,0,3,0,0
FCR,50,2014-09-15,9,189,18.8,35,3,5,2.1,0,0,0,0,0,0
FCR,50,2014-09-22,0.1,213,14.9,4,1,6,2.2,0,0,0,0,0,0
FCR,100,2014-09-22,0.1,NA,NA,12,NA,9,1.9,0,0,0,0,0,0
FCR,50,2014-09-22,0.8,201,12.6,6,0,6,NA,0,0,0,3,0,0
FCR,50,2014-09-22,1.6,183,13.4,10,2,4,NA,0,0,0,0,0,0
FCR,50,2014-09-22,2.8,192,10.4,6,2,7,NA,0,0,0,0,0,0
FCR,50,2014-09-22,3.8,197,13.6,8,1,5,NA,0,0,0,0,0,0
FCR,50,2014-09-22,5,262,25.3,7,1,5,1.8,0,0,0,0,0,0
FCR,50,2014-09-22,6.2,181,13.4,7,1,4,NA,0,0,0,0,0,0
FCR,50,2014-09-22,8,192,12.2,16,0,3,NA,0,0,0,3,0,0
FCR,50,2014-09-22,9,200,10.7,32,2,5,1.7,0,0,0,0,0,0
FCR,50,2014-09-29,0.1,193,15.5,3,1,6,2.4,0,0,0,0,0,0
FCR,100,2014-09-29,0.1,NA,NA,8,84,13,1.7,0,0,0,0,0,0
FCR,50,2014-09-29,0.8,209,14.4,6,1,4,NA,0,0,0,0,0,0
FCR,50,2014-09-29,1.6,206,14.4,10,11,3,NA,0,0,0,0,0,0
FCR,50,2014-09-29,2.8,222,24,31,0,5,NA,0,0,0,3,0,0
FCR,50,2014-09-29,3.8,220,18,5,2,7,NA,0,0,0,0,0,0
FCR,50,2014-09-29,5,250,25,7,1,4,2.4,0,0,0,0,0,0
FCR,50,2014-09-29,6.2,214,18.5,6,1,2,NA,0,0,0,0,0,0
FCR,50,2014-09-29,8,178,15.5,8,2,6,NA,0,0,0,0,0,0
FCR,50,2014-09-29,9,189,17.3,10,3,7,2.1,0,0,0,0,0,0
FCR,50,2014-10-06,0.1,203,14.9,8,NA,5,2.6,0,0,0,0,0,0
FCR,100,2014-10-06,0.1,NA,NA,8,57,6,1.8,0,0,0,0,0,0
FCR,50,2014-10-06,0.8,296,16.5,18,2,7,NA,0,0,0,0,0,0
FCR,50,2014-10-06,1.6,247,14.9,14,1,6,NA,0,0,0,0,0,0
FCR,50,2014-10-06,2.8,229,18.4,7,1,5,NA,0,0,0,0,0,0
FCR,50,2014-10-06,3.8,255,28.8,5,1,4,NA,0,0,0,0,0,0
FCR,50,2014-10-06,5,278,22.7,6,1,2,2.3,0,0,0,0,0,0
FCR,50,2014-10-06,6.2,250,20.8,7,1,3,NA,0,0,0,0,0,0
FCR,50,2014-10-06,8,181,14.9,6,1,4,NA,0,0,0,0,0,0
FCR,50,2014-10-06,9,201,16.9,8,1,3,1.5,0,0,0,0,0,0
FCR,50,2014-10-15,0.1,215,15.7,5,0,4,2.7,0,0,0,3,0,0
FCR,100,2014-10-15,0.1,NA,NA,7,4,5,3.3,0,0,0,0,0,0
FCR,50,2014-10-15,0.8,225,18.2,6,1,7,NA,0,0,0,0,0,0
FCR,50,2014-10-15,1.6,220,16.7,5,1,6,NA,0,0,0,0,0,0
FCR,50,2014-10-15,2.8,207,17.2,4,1,4,NA,0,0,0,0,0,0
FCR,50,2014-10-15,3.8,209,17.2,4,1,5,NA,0,0,0,0,0,0
FCR,50,2014-10-15,5,234,18.5,3,2,5,2.5,0,0,0,0,0,0
FCR,50,2014-10-15,6.2,225,19.4,9,1,2,NA,0,0,0,0,0,0
FCR,50,2014-10-15,8,186,25.1,17,2,4,NA,0,0,0,0,0,0
FCR,50,2014-10-15,9,203,15,20,1,3,2.1,0,0,0,0,0,0
FCR,50,2014-10-23,0.1,218,10,3,6,4,2.1,0,0,0,0,0,0
FCR,100,2014-10-23,0.1,NA,NA,3,0,7,1.7,0,0,0,3,0,0
FCR,50,2014-10-23,0.8,206,18,4,2,6,NA,0,0,0,0,0,0
FCR,50,2014-10-23,1.6,225,13.1,5,1,5,NA,0,0,0,0,0,0
FCR,50,2014-10-23,2.8,209,14.6,8,1,5,NA,0,0,0,0,0,0
FCR,50,2014-10-23,3.8,221,16,4,0,4,NA,0,0,0,3,0,0
FCR,50,2014-10-23,5,243,14.8,6,1,5,2.3,0,0,0,0,0,0
FCR,50,2014-10-23,6.2,235,21.9,4,1,5,NA,0,0,0,0,0,0
FCR,50,2014-10-23,8,264,21.6,5,3,6,NA,0,0,0,0,0,0
FCR,50,2014-10-23,9,208,22.3,4,1,6,2.2,0,0,0,0,0,0
FCR,50,2014-11-10,0.1,197,22.2,3,2,4,2.4,0,0,0,0,0,0
FCR,100,2014-11-10,0.1,NA,NA,7,1,8,3.3,0,0,0,0,0,0
FCR,50,2014-11-10,0.8,224,18.9,4,0,3,NA,0,0,0,3,0,0
FCR,50,2014-11-10,1.6,211,21.1,5,2,6,NA,0,0,0,0,0,0
FCR,50,2014-11-10,2.8,205,21.2,4,1,4,NA,0,0,0,0,0,0
FCR,50,2014-11-10,3.8,208,21.2,4,3,5,NA,0,0,0,0,0,0
FCR,50,2014-11-10,5,203,23.4,4,1,3,2.3,0,0,0,0,0,0
FCR,50,2014-11-10,6.2,202,18.6,4,2,5,NA,0,0,0,0,0,0
FCR,50,2014-11-10,8,205,17,4,1,5,NA,0,0,0,0,0,0
FCR,50,2014-11-10,9,205,23.2,4,2,5,3.4,0,0,0,0,0,0
FCR,50,2014-12-10,0.1,181,15.9,4,0,4,NA,0,0,0,3,0,0
FCR,100,2014-12-10,0.1,NA,NA,7,0,6,NA,0,0,0,3,0,0
FCR,50,2014-12-10,0.8,184,13.4,6,4,6,NA,0,0,0,0,0,0
FCR,50,2014-12-10,1.6,181,15.6,4,3,6,NA,0,0,0,0,0,0
FCR,50,2014-12-10,2.8,176,18.9,5,2,3,NA,0,0,0,0,0,0
FCR,50,2014-12-10,3.8,182,14.5,7,1,4,NA,0,0,0,0,0,0
FCR,50,2014-12-10,5,179,13.4,3,2,5,NA,0,0,0,0,0,0
FCR,50,2014-12-10,6.2,201,11.7,6,1,4,NA,0,0,0,0,0,0
FCR,50,2014-12-10,8,187,18,4,1,5,NA,0,0,0,0,0,0
FCR,50,2014-12-10,9,185,9.4,4,1,6,NA,0,0,0,0,0,0
FCR,50,2015-02-06,0.1,130,7.8,11,3,5,NA,0,0,0,0,0,0
FCR,100,2015-02-06,0.1,113,10,14,16,5,1.7,0,0,0,0,0,0
FCR,50,2015-02-06,1.6,146,15.4,12,3,7,NA,0,0,0,0,0,0
FCR,50,2015-02-06,3.8,131,11.7,12,4,7,NA,0,0,0,0,0,0
FCR,50,2015-02-06,5,132,13.2,12,2,6,NA,0,0,0,0,0,0
FCR,50,2015-02-06,6.2,141,16.3,20,56,17,NA,0,0,7,7,7,0
FCR,50,2015-02-06,8,140,15,11,2,7,NA,0,0,0,0,0,0
FCR,50,2015-02-06,9,133,14.1,12,2,6,NA,0,0,0,0,0,0
FCR,50,2015-03-16,0.1,274,16.9,14,3,7,NA,0,0,0,0,0,0
FCR,100,2015-03-16,0.1,133,9.1,16,25,6,1.8,0,0,0,0,0,0
FCR,50,2015-03-16,3.8,132,14.5,22,4,7,NA,0,0,0,0,0,0
FCR,50,2015-03-16,5,129,12.5,13,3,5,NA,0,0,0,0,0,0
FCR,50,2015-03-16,6.2,127,15.8,12,3,3,NA,0,0,0,0,0,0
FCR,50,2015-03-16,8,161,13.7,46,9,5,NA,0,0,0,0,0,0
FCR,50,2015-03-16,9,198,14.9,85,10,3,NA,0,0,0,0,0,0
FCR,50,2015-03-31,0.1,170,18.4,NA,NA,NA,NA,0,0,0,0,0,0
FCR,100,2015-03-31,0.1,156,17.2,NA,NA,NA,1.7,0,0,0,0,0,0
FCR,50,2015-03-31,1.6,138,16,15,3,7,2.1,0,0,0,0,0,0
FCR,50,2015-03-31,3.8,138,14,13,5,7,2.1,0,0,0,0,0,0
FCR,50,2015-03-31,5,141,14.9,NA,NA,NA,1.9,0,0,0,0,0,0
FCR,50,2015-03-31,6.2,130,14.4,NA,NA,NA,1.9,0,0,0,0,0,0
FCR,50,2015-03-31,8,126,13.5,14,9,4,4.1,0,0,0,0,0,0
FCR,50,2015-03-31,9,118,14.2,13,5,4,1.9,0,0,0,0,0,0
FCR,50,2015-04-07,0.1,296,32.6,NA,NA,NA,2.1,0,0,0,0,0,0
FCR,100,2015-04-07,0.1,187,22,15,35,6,1.7,0,0,0,0,0,0
FCR,50,2015-04-07,1.6,114,11.9,12,3,6,1.7,0,0,0,0,0,0
FCR,50,2015-04-07,3.8,136,17.6,14,3,7,2.1,0,0,0,0,0,0
FCR,50,2015-04-07,5,150,18.2,12,2,6,1.8,0,0,0,0,0,0
FCR,50,2015-04-07,6.2,122,13.9,12,2,5,1.7,0,0,0,0,0,0
FCR,50,2015-04-07,8,105,12.2,14,3,6,NA,0,0,0,0,0,0
FCR,50,2015-04-07,9,114,12.7,20,3,5,1.9,0,0,0,0,0,0
FCR,50,2015-04-13,0.1,148,16.3,13,1,7,1.7,0,0,7,0,7,0
FCR,100,2015-04-13,0.1,185,21.4,16,35,7,1.7,0,0,0,0,0,0
FCR,50,2015-04-13,0.8,160,15.1,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-13,1.6,149,17.2,13,3,7,2,0,0,0,0,0,0
FCR,50,2015-04-13,2.8,115,16.1,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-13,3.8,156,16.7,12,3,6,1.9,0,0,0,0,0,0
FCR,50,2015-04-13,5,160,15.9,12,2,6,1.9,0,0,0,0,0,0
FCR,50,2015-04-13,6.2,152,13.2,16,1,5,1.9,0,0,0,0,0,0
FCR,50,2015-04-13,8,141.5,16,33,4,5,1.7,0,0,0,0,0,0
FCR,50,2015-04-13,9,144,16,40,6,4,1.7,0,0,0,0,0,0
FCR,50,2015-04-16,0.1,145,17.2,12,2,5,NA,0,0,0,0,0,0
FCR,50,2015-04-16,0.8,142,16.3,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-16,1.6,154,16.8,12,3,7,NA,0,0,0,0,0,0
FCR,50,2015-04-16,2.8,143,15.6,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-16,3.8,149,12.5,13,3,6,NA,0,0,0,0,0,0
FCR,50,2015-04-16,5,157,15.2,14,3,6,NA,0,0,0,0,0,0
FCR,50,2015-04-16,6.2,168,18.7,16,4,6,NA,0,0,0,0,0,0
FCR,50,2015-04-16,8,158,13.5,42,6,10,NA,0,0,0,0,0,0
FCR,50,2015-04-16,9,173,13.3,66,6,5,NA,0,0,0,0,0,0
FCR,50,2015-04-19,0.1,165,17.9,9,3,10,NA,0,0,0,0,0,0
FCR,50,2015-04-19,0.8,151,18.5,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-19,1.6,158,18.7,4,1,8,NA,0,0,7,7,0,0
FCR,50,2015-04-19,2.8,204,18.3,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-19,3.8,166,17.4,4,3,7,NA,0,0,0,0,0,0
FCR,50,2015-04-19,5,188,14.6,17,4,19,NA,0,0,0,0,0,0
FCR,50,2015-04-19,6.2,165,13.7,33,4,3,NA,0,0,0,0,0,0
FCR,50,2015-04-19,8,154,12.5,35,4,2,NA,0,0,0,0,0,0
FCR,50,2015-04-19,9,209,16.2,86,9,6,NA,0,0,0,0,0,0
FCR,50,2015-04-21,0.1,153,17.8,7,4,5,2.2,0,0,0,0,0,0
FCR,100,2015-04-21,0.1,182,21.1,8,23,7,1.7,0,0,0,0,0,0
FCR,50,2015-04-21,1.6,152,18.6,7,5,6,2,0,0,0,0,0,0
FCR,50,2015-04-21,2.8,141.5,18.9,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-21,3.8,138,14.7,6,4,5,1.8,0,0,0,0,0,0
FCR,50,2015-04-21,5,125,14.7,5,3,4,1.8,0,0,0,0,0,0
FCR,50,2015-04-21,6.2,111,13.2,10,5,3,1.9,0,0,0,0,0,0
FCR,50,2015-04-21,8,217,12.6,64,7,5,1.7,0,0,0,0,0,0
FCR,50,2015-04-21,9,175,8.7,76,8,6,1.8,0,0,0,0,0,0
FCR,50,2015-04-25,0.1,138,11.2,5,4,6,NA,0,0,0,0,0,0
FCR,50,2015-04-25,1.6,138,13.3,4,3,6,NA,0,0,0,0,0,0
FCR,50,2015-04-25,2.8,131,17.4,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-25,3.8,139,16.5,8,5,4,NA,0,0,0,0,0,0
FCR,50,2015-04-25,5,142,12.3,14,6,3,NA,0,0,7,0,7,0
FCR,50,2015-04-25,6.2,117,7.7,42,2,5,NA,0,0,0,0,0,0
FCR,50,2015-04-25,8,135.5,17.8,44,7,4,NA,0,0,0,0,0,0
FCR,50,2015-04-25,9,NA,62,93,10,4,NA,0,0,0,0,0,0
FCR,50,2015-04-28,0.1,149,15.4,7,0,6,1.9,0,0,0,3,0,0
FCR,100,2015-04-28,0.1,167,16.5,16,22,5,2.2,0,0,0,0,0,0
FCR,50,2015-04-28,0.8,149,16.3,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-28,1.6,135,12.5,13,3,9,1.9,0,0,7,7,7,0
FCR,50,2015-04-28,2.8,141,15.1,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-04-28,3.8,120,19.8,12,2,7,2.1,0,0,7,0,7,0
FCR,50,2015-04-28,5,147,15.3,13,4,5,1.9,0,0,0,0,0,0
FCR,50,2015-04-28,6.2,131,15.4,45,7,7,2.3,0,0,0,0,0,0
FCR,50,2015-04-28,8,248,24.6,37,4,5,2.4,0,0,0,0,0,0
FCR,50,2015-04-28,9,242,13.6,145,9,5,1.7,0,0,0,0,0,0
FCR,50,2015-05-01,0.1,139,15.7,6,5,5,NA,0,0,0,0,0,0
FCR,50,2015-05-01,1.6,154,15.4,5,3,4,NA,0,0,0,0,0,0
FCR,50,2015-05-01,2.8,158,17.7,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-05-01,3.8,120,31.6,8,2,5,NA,0,0,0,0,0,0
FCR,50,2015-05-01,5,117,13.2,3,3,5,NA,0,0,0,0,0,0
FCR,50,2015-05-01,6.2,123,14.4,8,5,4,NA,0,0,0,0,0,0
FCR,50,2015-05-01,8,171,14,60,8,4,NA,0,0,0,0,0,0
FCR,50,2015-05-01,9,163.5,14.1,76,9,4,NA,0,0,0,0,0,0
FCR,50,2015-05-05,0.1,139,12.1,18,4,8,1.9,0,0,0,0,0,0
FCR,100,2015-05-05,0.1,164,22.6,14,28,8,2,0,0,0,0,0,0
FCR,50,2015-05-05,0.8,135,12.5,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-05-05,1.6,131,10.9,15,4,6,2.3,0,0,0,0,0,0
FCR,50,2015-05-05,2.8,140,15.2,NA,NA,NA,NA,0,0,0,0,0,0
FCR,50,2015-05-05,3.8,141,16.7,14,3,9,2.2,0,0,0,0,0,0
FCR,50,2015-05-05,5,137,14.5,13,4,6,3,0,0,0,0,0,0
FCR,50,2015-05-05,6.2,168,15.2,15,3,9,2.1,0,0,0,0,0,0
FCR,50,2015-05-05,8,178,13,60,7,6,2.2,0,0,0,0,0,0
FCR,50,2015-05-05,9,209,12.2,89,8,5,2.1,0,0,0,0,0,0
FCR,50,2015-05-11,0.1,196,11.2,13,3,7,1.9,0,0,0,0,0,0
FCR,50,2015-05-11,1.6,113,12.8,15,4,8,2.4,0,0,0,0,0,0
FCR,50,2015-05-11,3.8,121.5,16.8,16,2,8,2.1,0,0,0,0,0,0
FCR,50,2015-05-11,5,179,16.8,12,2,4,NA,0,0,0,0,0,0
FCR,50,2015-05-11,6.2,149,10.7,15,4,5,2.3,0,0,0,0,0,0
FCR,50,2015-05-11,8,326,31,NA,NA,NA,2,0,0,0,0,0,0
FCR,50,2015-05-11,9,227.5,17.8,NA,NA,NA,2.2,0,0,0,0,0,0
FCR,100,2015-05-12,0.1,180,18.3,16,53,6,1.6,0,0,0,0,0,0
FCR,50,2015-05-18,0.1,129.5,13.5,12,2,6,2,0,0,0,0,0,0
FCR,100,2015-05-18,0.1,174,20.4,13,65,7,1.6,0,0,0,0,0,0
FCR,50,2015-05-18,1.6,138,16.6,13,2,7,3.4,0,0,0,0,0,0
FCR,50,2015-05-18,3.8,155,15.7,13,4,5,2.1,0,0,0,0,0,0
FCR,50,2015-05-18,5,169,20.1,NA,NA,NA,2.2,0,0,0,0,0,0
FCR,50,2015-05-18,6.2,174,19.4,13,3,4,3.8,0,0,0,0,0,0
FCR,50,2015-05-18,8,266,34.1,14,4,7,2.1,0,0,0,0,0,0
FCR,50,2015-05-18,9,179,15.1,13,5,7,3.1,0,0,0,0,0,0
FCR,50,2015-05-25,0.1,106,12.9,4,3,5,2.3,0,0,0,0,0,0
FCR,100,2015-05-25,0.1,171,20.4,6,43,6,1.4,0,0,0,0,0,0
FCR,50,2015-05-25,1.6,133,13.9,4,3,5,2.2,7,7,7,7,7,0
FCR,50,2015-05-25,3.8,140,14.2,6,3,6,1.9,7,7,7,7,7,0
FCR,50,2015-05-25,5,146,19,4,2,3,2,0,0,0,0,0,0
FCR,50,2015-05-25,6.2,202,34.4,7,7,5,1.8,7,7,7,7,7,0
FCR,50,2015-05-25,8,224,29,8,4,5,2,0,0,0,0,0,0
FCR,50,2015-05-25,9,186,20.7,7,4,3,1.8,0,0,0,0,0,0
FCR,50,2015-06-01,0.1,NA,NA,38,2,7,1.9,0,0,0,0,0,0
FCR,100,2015-06-01,0.1,189,20.5,5,67,6,NA,0,0,0,0,0,0
FCR,50,2015-06-01,1.6,226.5,18.8,6,3,7,2.2,0,0,0,0,0,0
FCR,50,2015-06-01,3.8,268.5,23.5,7,2,7,2.1,67,67,0,0,0,0
FCR,50,2015-06-01,5,282,27.7,5,3,7,2,67,67,0,0,0,0
FCR,50,2015-06-01,6.2,179,18.3,40,2,6,1.9,67,67,0,0,0,0
FCR,50,2015-06-01,8,182,18.2,4,2,10,1.9,67,67,0,0,0,0
FCR,50,2015-06-01,9,190,18.5,4,1,18,1.8,7,7,7,7,7,0
FCR,100,2015-06-06,0.1,NA,NA,NA,NA,NA,1.5,0,0,0,0,0,0
FCR,50,2015-06-08,0.1,150,15,12,3,8,2.3,7,7,7,7,7,0
FCR,100,2015-06-08,0.1,176,15.2,14,76,8,1.6,0,0,0,0,0,0
FCR,50,2015-06-08,1.6,172,17.2,11,2,6,2.3,0,0,0,0,0,0
